	target_id	transcript_version	ens_gene	ext_gene_x	description	transcript_biotype	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	GeneID	Uniprot	Synonyms	Target	PTM	Fluor	Species	Clone	Isotype	Reactivity	Vendor	Cat No	Channel	Expected	Hs_confidence	Hs_signoff	Mm_confidence	Mm_signoff	JRL_bio	SM_notes	SS_list	dil	expt_TON	sample_TON	cyc_TON	ch_TON	dil_TON	eval_TON	TMA_expt	TMA_sample	TMA_cyc	TMA_ch	Unnamed: 32	eval_TMA	other	sample	ch	cycle	note	ext_gene_y
14	ENST00000472832	2.0	ENSG00000171862	PTEN	phosphatase and tensin homolog [Source:HGNC Symbol;Acc:HGNC:9588]	protein_coding	1.5814624108394e-05	0.00618441579980305	2.4201413973929	0.560603978065431	3.59306052540625	2.11613323649412	0.11370913435153099	0.7842246377135721	0.5369254057407009	0.7842246377135721	PTEN	P60484	MMAC1	PTEN	none	none	rabbit	xxx	IgG		CST	9559S	primary, rabbit	xxx	Level 1				no comment	no comment	Works	400	CAJ_AbVal4	TON6	3.0	2.0	400		x											PTEN
15	ENST00000498703	1.0	ENSG00000171862	PTEN	phosphatase and tensin homolog [Source:HGNC Symbol;Acc:HGNC:9588]	retained_intron	1.69557166070651e-05	0.006516816882385821	2.56034676901979	0.595205830041599	2.96861944831241	2.02935661216687	0.16684190129507	0.47082405292617	0.8453580418920981	0.8453580418920981	PTEN	P60484	MMAC1	PTEN	none	none	rabbit	xxx	IgG		CST	9559S	primary, rabbit	xxx	Level 1				no comment	no comment	Works	400	CAJ_AbVal4	TON6	3.0	2.0	400		x											PTEN
16	ENST00000396858	5.0	ENSG00000111640	GAPDH	glyceraldehyde-3-phosphate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4141]	protein_coding	2.4290605414594897e-05	0.00814708725126518	-1.4531180847063703	0.34423538844403995	4.98481978630592	0.776599604392819	0.0657269596418221	0.272838762235948	0.25803520355254395	0.272838762235948	GAPDH	Q15910		GAPDH	none	none	rabbit	14C10	IgG		CST	2118S	primary, rabbit	xxx	in progress				no comment	no comment	no comment	800	CAJ_AbVal6	TON4	3.0	2.0	800	OK: similar to 2nd Ab	x											GAPDH
17	ENST00000396858	5.0	ENSG00000111640	GAPDH	glyceraldehyde-3-phosphate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4141]	protein_coding	2.4290605414594897e-05	0.00814708725126518	-1.4531180847063703	0.34423538844403995	4.98481978630592	0.776599604392819	0.0657269596418221	0.272838762235948	0.25803520355254395	0.272838762235948	GAPDH	Q15910		GAPDH	none	Alexa Fluor 488	rabbit	EPR16884	IgG	H (M)	Abcam	ab204276	FITC/488		in progress							x	CAJ_AbVal5	TON7	6.0	2.0		compare to primary	CAJ_TMA11_13	TMA11	11.0	2.0	GAPDH	500						GAPDH
18	ENST00000432237	2.0	ENSG00000177575	CD163	CD163 molecule [Source:HGNC Symbol;Acc:HGNC:1631]	protein_coding	3.93730684299986e-05	0.0118718418317954	3.02614317440305	0.736085840149938	6.021523952468559	3.44162876501473	1.13941564307721	0.408648254263477	0.19897805087760798	0.408648254263477	CD163	Q86VB7	Hemoglobin scavenger receptor	CD163	none	Alexa Fluor 488	rabbit	EPR14643-36 C-term.	IgG		Abcam	ab218293	FITC/488	CD14+ or CD33+ myeloid, some on DC	Level 3	DuZ_ImmuneProfiling			no comment	no comment	Works	500	CAJ_AbVal7	TON1	5.0	2.0			CAJ_TMA1	TMA1	4.0	2.0			ZM1_149_MART1	AD;PS	4.0	2.0		CD163
19	ENST00000432237	2.0	ENSG00000177575	CD163	CD163 molecule [Source:HGNC Symbol;Acc:HGNC:1631]	protein_coding	3.93730684299986e-05	0.0118718418317954	3.02614317440305	0.736085840149938	6.021523952468559	3.44162876501473	1.13941564307721	0.408648254263477	0.19897805087760798	0.408648254263477	CD163	Q86VB7	Hemoglobin scavenger receptor	CD163	none	none	rabbit	xxx	IgG		Abcam	ab87099	primary, rabbit	CD14+ or CD33+ myeloid, some on DC	Level 1				no comment	no comment	Works		x						x						ZM1_051_Nicole3	LP40	5.0	2.0		CD163
20	ENST00000394689	2.0	ENSG00000166164	BRD7	bromodomain containing 7 [Source:HGNC Symbol;Acc:HGNC:14310]	protein_coding	4.0254150072962796e-05	0.0120161321577799	1.12906273739246	0.274977671793176	5.85335778954414	0.36426046104707505	0.0105876307769882	0.0805081865553995	0.205448712036714	0.205448712036714	BRD7	Q9NPI1	CELTIX1	BRD7	none	FITC	rabbit	polyclonal	IgG		Aviva	ARP39018-P050	FITC/488	xxx	in progress				no comment	no comment	no comment	ZM1_121: ton7 subset of epithelial cells (1:100) cell type?	ZM_AbVal2	TON7	8.0	2.0			x											BRD7
21	ENST00000269571	9.0	ENSG00000141736	ERBB2	erb-b2 receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:3430]	protein_coding	4.31454082403562e-05	0.0124637341894851	2.20898695716802	0.540100353656554	10.180649510353499	1.84178551234673	0.00180064519975995	0.8316519034286259	0.304304071427751	0.8316519034286259	ERBB2	P04626	EGFR2	HER2	none	Phycoerythrin	rabbit	29D8	IgG		CST	98710S	PE/555/Cy3		in progress							x	CAJ_AbVal11	TON2	6.0	3.0			CAJ_TMA5_7	TMA5	14.0	3.0								ERBB2
22	ENST00000269571	9.0	ENSG00000141736	ERBB2	erb-b2 receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:3430]	protein_coding	4.31454082403562e-05	0.0124637341894851	2.20898695716802	0.540100353656554	10.180649510353499	1.84178551234673	0.00180064519975995	0.8316519034286259	0.304304071427751	0.8316519034286259	ERBB2	P04626	EGFR2	HER2	none	Alexa Fluor 647	xxx	24D2	xxx		BioLegend	324412	647/Cy5	xxx	Level 0				Level 0	Level 0	no comment	x	ZM_AbVal2	TON4	6.0	4.0			CAJ_TMA5_7	TMA5	13.0	4.0								ERBB2
23	ENST00000269571	9.0	ENSG00000141736	ERBB2	erb-b2 receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:3430]	protein_coding	4.31454082403562e-05	0.0124637341894851	2.20898695716802	0.540100353656554	10.180649510353499	1.84178551234673	0.00180064519975995	0.8316519034286259	0.304304071427751	0.8316519034286259	ERBB2	P04626	EGFR2	HER2	none	eFluor 570	xxx	MJD2	xxx		eBioscience	41-9757-80	PE/555/Cy3	xxx	Level 2				Level 1	Level 1	Works	discontinued	ZM_AbVal2	TON6	5.0	3.0			discontinued											ERBB2
24	ENST00000264275	9.0	ENSG00000064012	CASP8	caspase 8 [Source:HGNC Symbol;Acc:HGNC:1509]	protein_coding	5.44595667039086e-05	0.0145147711829417	3.3347610556401497	0.826332900546305	2.34284797718917	3.21511428047535	0.720502010785356	0.114769103011938	1.2304295964297	1.2304295964297	CASP8	Q14790	Caspase 8	Caspase 8	cleaved	Phycoerythrin	rabbit	18C8	IgG		CST	12602S			in progress														CAJ_TMA11_13	TMA12	6.0	3.0	cCASP8	200						CASP8
