	target_id	transcript_version	ens_gene	ext_gene_x	description	transcript_biotype	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	GeneID	Uniprot	Synonyms	Target	PTM	Fluor	Species	Clone	Isotype	Reactivity	Vendor	Cat No	Channel	Expected	Hs_confidence	Hs_signoff	Mm_confidence	Mm_signoff	JRL_bio	SM_notes	SS_list	dil	expt_TON	sample_TON	cyc_TON	ch_TON	dil_TON	eval_TON	TMA_expt	TMA_sample	TMA_cyc	TMA_ch	Unnamed: 32	eval_TMA	other	sample	ch	cycle	note	ext_gene_y
12	ENST00000395044	7.0	ENSG00000213585	VDAC1	voltage dependent anion channel 1 [Source:HGNC Symbol;Acc:HGNC:12669]	protein_coding	1.54967190772965e-05	0.007110948804215091	2.35915514814806	0.545910302075454	5.6190947439848	2.7620692274267697	0.532833478888128	1.3971882294950801	0.340583333990976	1.3971882294950801	VDAC1	P21796	PORIN	VDAC1	none	Alexa Fluor 647	mouse	20B12AF2	IgG2b	H M Rat Dros (Cow)	Abcam	ab179840	647/Cy5	xxx	Level 1		Level 1		no comment	no comment	no comment	x	CAJ_AbVal5	TON3	6.0	4.0			CAJ_TMA1	TMA1	5.0	4.0								VDAC1
13	ENST00000395044	7.0	ENSG00000213585	VDAC1	voltage dependent anion channel 1 [Source:HGNC Symbol;Acc:HGNC:12669]	protein_coding	1.54967190772965e-05	0.007110948804215091	2.35915514814806	0.545910302075454	5.6190947439848	2.7620692274267697	0.532833478888128	1.3971882294950801	0.340583333990976	1.3971882294950801	VDAC1	P21796	PORIN	VDAC1	none	none	rabbit				Abcam	ab15895	primary, rabbit	xxx	Level 1		Level 0		no comment	no comment	no comment	50	CAJ_AbVal3	TON6	5.0	2.0	50		x											VDAC1
14	ENST00000369478	3.0	ENSG00000116824	CD2	CD2 molecule [Source:HGNC Symbol;Acc:HGNC:1639]	protein_coding	1.5970790727488e-05	0.00716383351439331	1.5511054772868702	0.359480349258131	5.32611676271419	1.19651142439254	0.0103170572893693	0.82657592006176	0.38177909597039	0.82657592006176	CD2	P06729	LFA2;LFA3R;SRBC	CD2	none	Alexa Fluor 488	mouse	MT910	IgG1		Santa Cruz Biotechnologies	sc-19638 AF488	FITC/488		compared to primary							x	CAJ_AbVal4	TON1	5.0	2.0			x											CD2
15	ENST00000369478	3.0	ENSG00000116824	CD2	CD2 molecule [Source:HGNC Symbol;Acc:HGNC:1639]	protein_coding	1.5970790727488e-05	0.00716383351439331	1.5511054772868702	0.359480349258131	5.32611676271419	1.19651142439254	0.0103170572893693	0.82657592006176	0.38177909597039	0.82657592006176	CD2	P06729	LFA2;LFA3R;SRBC	CD2	none	none	rabbit	polyclonal	IgG		Abcam	ab37212	primary, rabbit	T, NK	Level 2				Level 2	Level 2	JERRY	100	ZM_AbVal2	TON5	4.0	2.0			x											CD2
16	ENST00000369478	3.0	ENSG00000116824	CD2	CD2 molecule [Source:HGNC Symbol;Acc:HGNC:1639]	protein_coding	1.5970790727488e-05	0.00716383351439331	1.5511054772868702	0.359480349258131	5.32611676271419	1.19651142439254	0.0103170572893693	0.82657592006176	0.38177909597039	0.82657592006176	CD2	P06729	LFA2;LFA3R;SRBC	CD2	none	none	rabbit	EPR6451	IgG		Abcam	ab131276	primary, rabbit									x	CAJ_AbVal5	TON6	3.0	2.0	300		cue_orimary											CD2
17	ENST00000369477	1.0	ENSG00000116824	CD2	CD2 molecule [Source:HGNC Symbol;Acc:HGNC:1639]	protein_coding	5.35004516663764e-05	0.0143163186554493	2.86609490095975	0.709467364187804	2.5469014297770602	4.47777356059083	0.386641972610711	2.87310926335463	1.0561216962996	2.87310926335463	CD2	P06729	LFA2;LFA3R;SRBC	CD2	none	Alexa Fluor 488	mouse	MT910	IgG1		Santa Cruz Biotechnologies	sc-19638 AF488	FITC/488		compared to primary							x	CAJ_AbVal4	TON1	5.0	2.0			x											CD2
18	ENST00000369477	1.0	ENSG00000116824	CD2	CD2 molecule [Source:HGNC Symbol;Acc:HGNC:1639]	protein_coding	5.35004516663764e-05	0.0143163186554493	2.86609490095975	0.709467364187804	2.5469014297770602	4.47777356059083	0.386641972610711	2.87310926335463	1.0561216962996	2.87310926335463	CD2	P06729	LFA2;LFA3R;SRBC	CD2	none	none	rabbit	polyclonal	IgG		Abcam	ab37212	primary, rabbit	T, NK	Level 2				Level 2	Level 2	JERRY	100	ZM_AbVal2	TON5	4.0	2.0			x											CD2
19	ENST00000369477	1.0	ENSG00000116824	CD2	CD2 molecule [Source:HGNC Symbol;Acc:HGNC:1639]	protein_coding	5.35004516663764e-05	0.0143163186554493	2.86609490095975	0.709467364187804	2.5469014297770602	4.47777356059083	0.386641972610711	2.87310926335463	1.0561216962996	2.87310926335463	CD2	P06729	LFA2;LFA3R;SRBC	CD2	none	none	rabbit	EPR6451	IgG		Abcam	ab131276	primary, rabbit									x	CAJ_AbVal5	TON6	3.0	2.0	300		cue_orimary											CD2
20	ENST00000411819	1.0	ENSG00000116062	MSH6	mutS homolog 6 [Source:HGNC Symbol;Acc:HGNC:7329]	protein_coding	2.6459055898849397e-05	0.009846869892911	1.8585880094804201	0.44231243988983104	3.3245238293289	1.7191322104973799	0.454601369270534	0.7482335311299041	0.8124024426083291	0.8124024426083291	MSH6	P52701	GTBP; MutS homolog 6	MSH6	none	Alexa Fluor 647	rabbit	EPR3945	IgG	H M Rat	Abcam	ab198334	647/Cy5	xxx	x		Level 1		no comment	no comment	Works	x	CAJ_AbVal5	TON3	7.0	4.0			CAJ_TMA5_7	TMA7	8.0	4.0								MSH6
21	ENST00000488914	2.0	ENSG00000168036	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]	processed_transcript	3.0913063944612606e-05	0.0109128811088488	1.9144776994474098	0.45947828491276704	2.52113117649944	1.7555803205731602	0.3014294795499	0.9046229904796441	1.0658257597676	1.0658257597676	CTNNB1	P35222		Catenin, beta	none	Alexa Fluor 647	xxx	L54E2	xxx		CST	4627S	647/Cy5	xxx	Level 2	Triplet			Level 2	Level 2	Works	300	CAJ_AbVal9	TON1	4.0	4.0		GREAT (1:200). Stains around KRT+ layer.	CAJ_TMA5_7	TMA5	5.0	4.0			ZM2_003_AZ_SMINT	SMINT1;SMINT2	8.0	4.0		CTNNB1
22	ENST00000488914	2.0	ENSG00000168036	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]	processed_transcript	3.0913063944612606e-05	0.0109128811088488	1.9144776994474098	0.45947828491276704	2.52113117649944	1.7555803205731602	0.3014294795499	0.9046229904796441	1.0658257597676	1.0658257597676	CTNNB1	P35222		Catenin, beta	none	Alexa Fluor 555	rabbit	clone E247	IgG	H (M Rt Sh Mk)	Abcam	ab202496	PE/555/Cy3		in progress		Level 1					x	cue						CAJ_TMA5_7	TMA5	6.0	3.0								CTNNB1
23	ENST00000348564	11.0	ENSG00000081237	PTPRC	protein tyrosine phosphatase, receptor type C [Source:HGNC Symbol;Acc:HGNC:9666]	protein_coding	5.30212278451615e-05	0.0143163186554493	1.32666613263497	0.328228838151911	6.875033994656019	0.958698882225013	0.00679243485119112	0.6909145721230601	0.23430953371451396	0.6909145721230601	PTPRC	P08575	PTPRC	CD45_h	none	Alexa Fluor 647	mouse	HI30	IgG1		BioLegend	304056	647/Cy5	xxx	Level 2				Level 2	Level 2	JERRY	300	CAJ_AbVal7	TON1	4.0	4.0			CAJ_TMA2_4	TMA2	4.0	4.0			ZM1_149_MART1	AD;PS	4.0	4.0		PTPRC
24	ENST00000348564	11.0	ENSG00000081237	PTPRC	protein tyrosine phosphatase, receptor type C [Source:HGNC Symbol;Acc:HGNC:9666]	protein_coding	5.30212278451615e-05	0.0143163186554493	1.32666613263497	0.328228838151911	6.875033994656019	0.958698882225013	0.00679243485119112	0.6909145721230601	0.23430953371451396	0.6909145721230601	PTPRC	P08575	PTPRC	CD45_h	none	Phycoerythrin	mouse	2D1	IgG1		R&D Systems	FAB1430P	PE/555/Cy3	xxx	Level 3	DuZ_ImmuneProfiling; Triplet			Level 2	Level 2	JERRY	x	ZM_AbVal1	TON3	6.0	3.0			cued											PTPRC
25	ENST00000347785	7.0	ENSG00000110448	CD5	CD5 molecule [Source:HGNC Symbol;Acc:HGNC:1685]	protein_coding	5.30082038854239e-05	0.0143163186554493	1.83218725865695	0.45329273999762393	4.51078250947897	1.8284785328208	0.0218321295325941	1.30885862791023	0.5436101140697329	1.30885862791023	CD5	P06127		CD5	none	Alexa Fluor 647	mouse	CD5/54/F6	IgG1	H M Rt Bo	Santa Cruz Biotechnologies	sc-53204 AF647	647/Cy5		in progress		Level 1					x	CAJ_AbVal6	TON1	4.0	4.0			CAJ_TMA8_10	TMA10	11.0	4.0	CD5	200	ZM2_009_VIGNESH	ALL_ALK1	4.0	4.0		CD5
26	ENST00000347785	7.0	ENSG00000110448	CD5	CD5 molecule [Source:HGNC Symbol;Acc:HGNC:1685]	protein_coding	5.30082038854239e-05	0.0143163186554493	1.83218725865695	0.45329273999762393	4.51078250947897	1.8284785328208	0.0218321295325941	1.30885862791023	0.5436101140697329	1.30885862791023	CD5	P06127		CD5	none	Alexa Fluor 488	mouse	UCH-T2	IgG1	H M Rt	Santa Cruz Biotechnologies	sc-1180 AF488	FITC/488		in progress							x	CAJ_AbVal4	TON4	5.0	2.0			CAJ_TMA11_13	TMA13	13.0	2.0	CD5	100	ZM2_009_VIGNESH	ALL_ALK1	8.0	2.0		CD5
27	ENST00000511430	1.0	ENSG00000004468	CD38	CD38 molecule [Source:HGNC Symbol;Acc:HGNC:1667]	retained_intron	5.5805181490472104e-05	0.0146645959046343	2.26994764904086	0.563279126616849	2.8361750691086	2.8185640348198597	0.191511856541819	1.86327571153364	0.947932750926879	1.86327571153364	CD38	P28907		CD38	none	Alexa Fluor 488	mouse	HIT2	IgG1		BioLegend	303512	FITC/488		in progress							x	CAJ_AbVal1	TON3	8.0	2.0			CAJ_TMA11_13	TMA12	6.0	2.0	CD38	100	ZM2_009_VIGNESH	ALL_ALK1	11.0	2.0		CD38
28	ENST00000511430	1.0	ENSG00000004468	CD38	CD38 molecule [Source:HGNC Symbol;Acc:HGNC:1667]	retained_intron	5.5805181490472104e-05	0.0146645959046343	2.26994764904086	0.563279126616849	2.8361750691086	2.8185640348198597	0.191511856541819	1.86327571153364	0.947932750926879	1.86327571153364	CD38	P28907	cADP ribose hydrolase	CD38	none	Alexa Fluor 488	mouse	HIT2	IgG1		BioLegend	303511	FITC/488	T-cells, B-cells, NK	in progress	ZM1_121			no comment	no comment	no comment	x	ZM_AbVal2	TON8	10.0	2.0			same as 303512						ZM1_151_VIT	LP;MEL;NL;VIT	8.0	2.0		CD38
29	ENST00000472832	2.0	ENSG00000171862	PTEN	phosphatase and tensin homolog [Source:HGNC Symbol;Acc:HGNC:9588]	protein_coding	6.02207677226578e-05	0.0152486743412468	1.4826936876172399	0.369569879197706	3.73170396948428	0.89313267198595	0.16412876523880301	0.39540394057441397	0.7204016063320591	0.7204016063320591	PTEN	P60484	MMAC1	PTEN	none	none	rabbit	xxx	IgG		CST	9559S	primary, rabbit	xxx	Level 1				no comment	no comment	Works	400	CAJ_AbVal4	TON6	3.0	2.0	400		x											PTEN
30	ENST00000368046	7.0	ENSG00000117091	CD48	CD48 molecule [Source:HGNC Symbol;Acc:HGNC:1683]	protein_coding	6.4699033572944e-05	0.0155135239731921	1.6418543848477	0.41097911883245297	5.58951905733814	1.49297344963368	0.00959266269884493	1.08426075214957	0.344389062293552	1.08426075214957	CD48	P09326		CD48	none	FITC	mouse	MEM-102	IgG1	H Mk	Abcam	ab21885	FITC/488		in progress							x	CAJ_AbVal9	TON1	4.0	2.0		NO signal (100)	CAJ_TMA11_13	TMA12	13.0	2.0	CD48	100						CD48
31	ENST00000356986	7.0	ENSG00000139187	KLRG1	killer cell lectin like receptor G1 [Source:HGNC Symbol;Acc:HGNC:6380]	protein_coding	7.03108366420023e-05	0.0161856268520717	2.47001561523621	0.6213513933888579	1.49246573955965	3.4030136876817596	0.31239950684886997	2.18791227186606	1.50167982355879	2.18791227186606	KLRG1	Q96E93	MAFA;CLEC1A;HNK1; B3GAT1	CD57	none	none	mouse	NK-1	IgM		BioCare	CM 007 B	primary, mouse		Level 2							x	CAJ_AbVal4	TON4	3.0	4.0	50	Membrane. Co-stains cells with CD57-PE in cycle 4.	x											KLRG1
32	ENST00000356986	7.0	ENSG00000139187	KLRG1	killer cell lectin like receptor G1 [Source:HGNC Symbol;Acc:HGNC:6380]	protein_coding	7.03108366420023e-05	0.0161856268520717	2.47001561523621	0.6213513933888579	1.49246573955965	3.4030136876817596	0.31239950684886997	2.18791227186606	1.50167982355879	2.18791227186606	KLRG1	Q96E93	MAFA;CLEC1A;HNK1; B3GAT1	CD57	none	Phycoerythrin	mouse	HNK-1	IgM		BioLegend	359612	PE/555/Cy3	NK, neurons	Level 1				no comment	no comment	no comment	x	CAJ_AbVal5	TON8	8.0	3.0		Stains CD3D+CD4+ cells in tonsil	CAJ_TMA2_4	TMA3	5.0	3.0	CD57	200	ZM1_151_VIT	LP;MEL;NL;VIT	7.0	3.0		KLRG1
33	ENST00000356986	7.0	ENSG00000139187	KLRG1	killer cell lectin like receptor G1 [Source:HGNC Symbol;Acc:HGNC:6380]	protein_coding	7.03108366420023e-05	0.0161856268520717	2.47001561523621	0.6213513933888579	1.49246573955965	3.4030136876817596	0.31239950684886997	2.18791227186606	1.50167982355879	2.18791227186606	KLRG1	Q96E93	MAFA;CLEC1A;HNK1; B3GAT1	CD57	none	FITC	mouse	NK-1	IgM		BD	561906	FITC/488		in progress							x	CAJ_AbVal5	TON8	7.0	2.0			CAJ_TMA2_4	TMA3	6.0	2.0								KLRG1
34	ENST00000229402	3.0	ENSG00000111796	KLRB1	killer cell lectin like receptor B1 [Source:HGNC Symbol;Acc:HGNC:6373]	protein_coding	7.55040937181936e-05	0.016978466566775	2.05656381874102	0.519565225080998	2.3319495335038702	2.3736621259613297	0.12298833902994198	1.62524647732395	1.1380393654753502	1.62524647732395	KLRB1	Q12918	CLEC5B	CD161	none	none	mouse	B199.2	IgG2b		Santa Cruz Biotechnologies	sc-58963	primary, mouse		Level 2 (ton)							x	CAJ_AbVal4	TON2	3.0	4.0	50	Cytosplasmic. Co-stains rarecells that are CLECD positive	x											KLRB1
35	ENST00000229402	3.0	ENSG00000111796	KLRB1	killer cell lectin like receptor B1 [Source:HGNC Symbol;Acc:HGNC:6373]	protein_coding	7.55040937181936e-05	0.016978466566775	2.05656381874102	0.519565225080998	2.3319495335038702	2.3736621259613297	0.12298833902994198	1.62524647732395	1.1380393654753502	1.62524647732395	KLRB1	Q12918	CLEC5B	CD161	none	FITC	mouse	HP-3G10	IgG1		Abcam	ab210285	FITC/488		in progress							x	CAJ_AbVal3	TON7	11.0	2.0			CAJ_TMA2_4	TMA2	9.0	2.0								KLRB1
36	ENST00000532073	5.0	ENSG00000156738	MS4A1	membrane spanning 4-domains A1 [Source:HGNC Symbol;Acc:HGNC:7315]	protein_coding	9.73684884651455e-05	0.0193022352012802	3.13384175481556	0.804155883391502	2.3434658337472	5.63707071880312	0.375148356247316	3.81278826907986	1.13350270088454	3.81278826907986	MS4A1	P11836	MS4A1	CD20	none	eFluor 660	mouse	L26	IgG2a		eBioscience	50-0202-80	647/Cy5	B-cells	Level 3	DuZ_ImmuneProfiling			Level 2	Level 2	no comment	1000	CAJ_AbVal1	TON1	7.0	4.0			CAJ_TMA5_7	TMA6	5.0	4.0			AM_TB	TB_B5;TB_C3_TB_E1	12.0	4.0		MS4A1
