	target_id	transcript_version	ens_gene	ext_gene_x	description	transcript_biotype	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	GeneID	Uniprot	Synonyms	Target	PTM	Fluor	Species	Clone	Isotype	Reactivity	Vendor	Cat No	Channel	Expected	Hs_confidence	Hs_signoff	Mm_confidence	Mm_signoff	JRL_bio	SM_notes	SS_list	dil	expt_TON	sample_TON	cyc_TON	ch_TON	dil_TON	eval_TON	TMA_expt	TMA_sample	TMA_cyc	TMA_ch	Unnamed: 32	eval_TMA	other	sample	ch	cycle	note	ext_gene_y
10	ENST00000352580	7.0	ENSG00000153563	CD8A	CD8a molecule [Source:HGNC Symbol;Acc:HGNC:1706]	protein_coding	5.06653220106225e-06	0.0104058189750898	3.38007322769031	0.7409169269086391	4.56406391111035	3.95876697483642	0.0680894184141793	1.50036170324222	0.595173666976437	1.50036170324222	CD8A	P01732		CD8A	none	eFluor 660	mouse	AMC908	IgG2a		Invitrogen	50-0008-82	647/Cy5		Level 3							x	CAJ_AbVal4	TON1	6.0	4.0			CAJ_TMA2_4	TMA2	5.0	4.0								CD8A
11	ENST00000352580	7.0	ENSG00000153563	CD8A	CD8a molecule [Source:HGNC Symbol;Acc:HGNC:1706]	protein_coding	5.06653220106225e-06	0.0104058189750898	3.38007322769031	0.7409169269086391	4.56406391111035	3.95876697483642	0.0680894184141793	1.50036170324222	0.595173666976437	1.50036170324222	CD8A	P01732		CD8A	none	Alexa Fluor 488	mouse	AMC908	IgG2a		eBioscience	53-0008-80	FITC/488	T-cells, innate immune cells	Level 2				Level 2	Level 2	JERRY	x	CAJ_AbVal6	TON2	9.0	2.0			CAJ_TMA8_10	TMA8	8.0	2.0	CD8a	200						CD8A
12	ENST00000352580	7.0	ENSG00000153563	CD8A	CD8a molecule [Source:HGNC Symbol;Acc:HGNC:1706]	protein_coding	5.06653220106225e-06	0.0104058189750898	3.38007322769031	0.7409169269086391	4.56406391111035	3.95876697483642	0.0680894184141793	1.50036170324222	0.595173666976437	1.50036170324222	CD8A	P01732		CD8A	none	eFluor 660	mouse	AMC908	IgG2a		eBioscience	50-0008-80	647/Cy5	T-cells, innate immune cells	Level 3	DuZ_ImmuneProfiling; Triplet			Level 2	Level 2	Works	300	CAJ_AbVal4	TON6	6.0	4.0			sme as 50-0008-82						AM_TB	TB_B5;TB_C3_TB_E1				CD8A
13	ENST00000352580	7.0	ENSG00000153563	CD8A	CD8a molecule [Source:HGNC Symbol;Acc:HGNC:1706]	protein_coding	5.06653220106225e-06	0.0104058189750898	3.38007322769031	0.7409169269086391	4.56406391111035	3.95876697483642	0.0680894184141793	1.50036170324222	0.595173666976437	1.50036170324222	CD8A	P01732		CD8A	none	none	mouse	C8/144B	IgG1		Dako	M7103	primary, mouse	T-cells, innate immune cells	Level 2				Level 2	Level 2	JERRY		x						x						ZM1_037_Nicole1	LP40	4.0	4.0		CD8A
14	ENST00000348564	11.0	ENSG00000081237	PTPRC	protein tyrosine phosphatase, receptor type C [Source:HGNC Symbol;Acc:HGNC:9666]	protein_coding	1.64227195096771e-05	0.0241453617839345	1.65934509810839	0.38511625763883894	6.99645587468336	0.9963078104152259	0.00834738625393974	0.415408419168188	0.14129082406029098	0.415408419168188	PTPRC	P08575	PTPRC	CD45_h	none	Alexa Fluor 647	mouse	HI30	IgG1		BioLegend	304056	647/Cy5	xxx	Level 2				Level 2	Level 2	JERRY	300	CAJ_AbVal7	TON1	4.0	4.0			CAJ_TMA2_4	TMA2	4.0	4.0			ZM1_149_MART1	AD;PS	4.0	4.0		PTPRC
15	ENST00000348564	11.0	ENSG00000081237	PTPRC	protein tyrosine phosphatase, receptor type C [Source:HGNC Symbol;Acc:HGNC:9666]	protein_coding	1.64227195096771e-05	0.0241453617839345	1.65934509810839	0.38511625763883894	6.99645587468336	0.9963078104152259	0.00834738625393974	0.415408419168188	0.14129082406029098	0.415408419168188	PTPRC	P08575	PTPRC	CD45_h	none	Phycoerythrin	mouse	2D1	IgG1		R&D Systems	FAB1430P	PE/555/Cy3	xxx	Level 3	DuZ_ImmuneProfiling; Triplet			Level 2	Level 2	JERRY	x	ZM_AbVal1	TON3	6.0	3.0			cued											PTPRC
16	ENST00000355622	7.0	ENSG00000136869	TLR4	toll like receptor 4 [Source:HGNC Symbol;Acc:HGNC:11850]	protein_coding	5.04697509445373e-05	0.0494684774947641	1.1911355947991102	0.29385788998957896	5.90367043174755	0.48909691369371505	0.0148984101765313	0.17714610223037	0.23182290270669104	0.23182290270669104	TLR4	O00206	TLR4	CD284	none	none	mouse	76B357.1	IgG2b		Abcam	ab22048	primary, mouse	CD14+ or CD33+ myeloid	in progress				no comment	no comment	no comment	50	CAJ_AbVal2	TON3	4.0	4.0	100	Cytoplasmic staining of mainly epithelial cells.	CAJ_TMA8_10	TMA9	3.0	4.0	TLR4	100						TLR4
17	ENST00000355622	7.0	ENSG00000136869	TLR4	toll like receptor 4 [Source:HGNC Symbol;Acc:HGNC:11850]	protein_coding	5.04697509445373e-05	0.0494684774947641	1.1911355947991102	0.29385788998957896	5.90367043174755	0.48909691369371505	0.0148984101765313	0.17714610223037	0.23182290270669104	0.23182290270669104	TLR4	O00206	TLR4	CD284	none	APC	mouse	HTA125	IgG2a		BioLegend	312815	647/Cy5		in progress							x	CAJ_AbVal11	TON4	5.0	4.0			CAJ_TMA8_10	TMA9	5.0	4.0	TLR4	100						TLR4
18	ENST00000160262	9.0	ENSG00000076662	ICAM3	intercellular adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:5346]	protein_coding	5.87667653217246e-05	0.0533521473581008	2.7767251905796804	0.691121570671975	4.36410723686918	2.95428375590702	0.547331034474815	0.817380466805463	0.7096263018902379	0.817380466805463	ICAM3	P32942		CD50	none	FITC	mouse	CBR-IC3/1	IgG1		Thermo Fisher	BMS111FI	FITC/488		in progress							100	CAJ_AbVal9	TON3	7.0	2.0		NO signal (100)	CAJ_TMA11_13	TMA12	14.0	2.0	CD50	100						ICAM3
19	ENST00000297785	7.0	ENSG00000165092	ALDH1A1	aldehyde dehydrogenase 1 family member A1 [Source:HGNC Symbol;Acc:HGNC:402]	protein_coding	6.47991781041994e-05	0.0541733834672304	1.7374361463319499	0.43494446708577794	5.8036729953814605	1.16237464526663	0.0135752815065925	0.526929545489211	0.246008298590631	0.526929545489211				ALDH1A1	none	Phycoerythrin	rabbit	D9Q8E	IgG	H (no others mentioned)	CST	65583S	PE/555/Cy3	xxx	Level 0				no comment	no comment	Ongoing (breast cancer)		CAJ_AbVal5	TON7	6.0	3.0	ALDHA1	300	CAJ_TMA11_13	TMA13	10.0	3.0	ALDH1A1	300						ALDH1A1
