	target_id	transcript_version	ens_gene	ext_gene_x	description	transcript_biotype	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	GeneID	Uniprot	Synonyms	Target	PTM	Fluor	Species	Clone	Isotype	Reactivity	Vendor	Cat No	Channel	Expected	Hs_confidence	Hs_signoff	Mm_confidence	Mm_signoff	JRL_bio	SM_notes	SS_list	dil	expt_TON	sample_TON	cyc_TON	ch_TON	dil_TON	eval_TON	TMA_expt	TMA_sample	TMA_cyc	TMA_ch	Unnamed: 32	eval_TMA	other	sample	ch	cycle	note	ext_gene_y
18	ENST00000300692	8.0	ENSG00000167286	CD3D	CD3d molecule [Source:HGNC Symbol;Acc:HGNC:1673]	protein_coding	1.21357980795419e-06	0.000881604737904343	3.4328985480223797	0.7073171934442339	3.6092874973047	4.39235725521564	0.100495056114987	2.2085708460780697	0.935984606738963	2.2085708460780697	CD3D	P04234	CD3-delta	CD3D	none	Alexa Fluor 555	rabbit	EP4426	IgG		Abcam	ab208514	PE/555/Cy3	T-cells	Level 3	DuZ_ImmuneProfiling; Triplet			Level 2	Level 2	Works	100	CAJ_AbVal1	TON3	7.0	3.0			CAJ_TMA2_4	TMA2	5.0	3.0			ZM1_051_Nicole3	LP40	9.0	3.0		CD3D
19	ENST00000297785	7.0	ENSG00000165092	ALDH1A1	aldehyde dehydrogenase 1 family member A1 [Source:HGNC Symbol;Acc:HGNC:402]	protein_coding	1.31337632340504e-06	0.000919822574203909	1.68494930030297	0.348294164300258	5.69478411430454	1.06162448157161	0.0101107138471585	0.549776170240297	0.345645885238968	0.549776170240297				ALDH1A1	none	Phycoerythrin	rabbit	D9Q8E	IgG	H (no others mentioned)	CST	65583S	PE/555/Cy3	xxx	Level 0				no comment	no comment	Ongoing (breast cancer)		CAJ_AbVal5	TON7	6.0	3.0	ALDHA1	300	CAJ_TMA11_13	TMA13	10.0	3.0	ALDH1A1	300						ALDH1A1
20	ENST00000356798	10.0	ENSG00000005844	ITGAL	integrin subunit alpha L [Source:HGNC Symbol;Acc:HGNC:6148]	protein_coding	3.46302656963188e-06	0.00171445688383792	1.73440962752377	0.37369425782050497	6.21275108798771	1.1741011044774599	0.0558146433056316	0.58871181051599	0.27518837812708	0.58871181051599	ITGAL	P20701	ITGAL; Integrin alpha L; LFA-1	CD11A	none	FITC	mouse	HI111	IgG1		eBioscience	11-0119-41	FITC/488	T, NK, CD33+ myeloid	Level 0				Level 0	Level 0	no comment	x	ZM_AbVal2	TON5	6.0	2.0			x											ITGAL
21	ENST00000356798	10.0	ENSG00000005844	ITGAL	integrin subunit alpha L [Source:HGNC Symbol;Acc:HGNC:6148]	protein_coding	3.46302656963188e-06	0.00171445688383792	1.73440962752377	0.37369425782050497	6.21275108798771	1.1741011044774599	0.0558146433056316	0.58871181051599	0.27518837812708	0.58871181051599	ITGAL	P20701	ITGAL; Integrin alpha L; LFA-1	CD11A	none	Phycoerythrin	mouse	HI111	IgG1		BioLegend	301207	PE/555/Cy3	T, NK, CD33+ myeloid	Level 1				Level 1	Level 1	no comment	x	ZM_AbVal2	TON8	6.0	3.0			x											ITGAL
22	ENST00000347785	7.0	ENSG00000110448	CD5	CD5 molecule [Source:HGNC Symbol;Acc:HGNC:1685]	protein_coding	4.1013112172187305e-06	0.0018656154595302	2.40146969440464	0.5213580645007171	4.60023471251886	2.26903352256413	0.0207326446889522	1.23379457724921	0.618920559859165	1.23379457724921	CD5	P06127		CD5	none	Alexa Fluor 647	mouse	CD5/54/F6	IgG1	H M Rt Bo	Santa Cruz Biotechnologies	sc-53204 AF647	647/Cy5		in progress		Level 1					x	CAJ_AbVal6	TON1	4.0	4.0			CAJ_TMA8_10	TMA10	11.0	4.0	CD5	200	ZM2_009_VIGNESH	ALL_ALK1	4.0	4.0		CD5
23	ENST00000347785	7.0	ENSG00000110448	CD5	CD5 molecule [Source:HGNC Symbol;Acc:HGNC:1685]	protein_coding	4.1013112172187305e-06	0.0018656154595302	2.40146969440464	0.5213580645007171	4.60023471251886	2.26903352256413	0.0207326446889522	1.23379457724921	0.618920559859165	1.23379457724921	CD5	P06127		CD5	none	Alexa Fluor 488	mouse	UCH-T2	IgG1	H M Rt	Santa Cruz Biotechnologies	sc-1180 AF488	FITC/488		in progress							x	CAJ_AbVal4	TON4	5.0	2.0			CAJ_TMA11_13	TMA13	13.0	2.0	CD5	100	ZM2_009_VIGNESH	ALL_ALK1	8.0	2.0		CD5
24	ENST00000438607	2.0	ENSG00000232112	TMA7	translation machinery associated 7 homolog [Source:HGNC Symbol;Acc:HGNC:26932]	protein_coding	1.39632966022771e-05	0.003918046446937971	1.01840637354359	0.234416162009499	7.03248961649109	0.43494905168206793	0.0029436040776934396	0.250676105205062	0.20786343303966198	0.250676105205062		P16104		H2A.X	p_S139	Phycoerythrin	mouse	2F3	IgG1	H M	BioLegend	613412	PE/555/Cy3	xxx	Level 1		Level 1		no comment	no comment	no comment	300	ZM_AbVal2	TON5	10.0	3.0			CAJ_TMA5_7	TMA7	9.0	3.0								TMA7
25	ENST00000438607	2.0	ENSG00000232112	TMA7	translation machinery associated 7 homolog [Source:HGNC Symbol;Acc:HGNC:26932]	protein_coding	1.39632966022771e-05	0.003918046446937971	1.01840637354359	0.234416162009499	7.03248961649109	0.43494905168206793	0.0029436040776934396	0.250676105205062	0.20786343303966198	0.250676105205062		P68431	Histone H3	H3	p_S10	Alexa Fluor 555	rabbit	D2C8	IgG	H M Rt Mk	CST	3475S	PE/555/Cy3	xxx	Level 2		Level 1		Level 2	Level 2	Works	2000	ZM_AbVal2	TON6	10.0	3.0		GOOD. 2000	CAJ_TMA5_7	TMA7	11.0	3.0								TMA7
26	ENST00000367739	8.0	ENSG00000027697	IFNGR1	interferon gamma receptor 1 [Source:HGNC Symbol;Acc:HGNC:5439]	protein_coding	1.50982048710949e-05	0.0040999551185441395	1.29342459870666	0.29890216080235904	6.62813344608722	0.7047077970674119	0.00887868101843683	0.403471326976882	0.23555486210646695	0.403471326976882				IFNGR1		Alexa Fluor 488					abcam	ab200327											Z103_CAJ_AbVal14	TON4	7.0	2.0	IFNGR1	200												IFNGR1
27	ENST00000371953	7.0	ENSG00000171862	PTEN	phosphatase and tensin homolog [Source:HGNC Symbol;Acc:HGNC:9588]	protein_coding	2.04579069720239e-05	0.00482181085387994	0.9424337634300841	0.221237220178975	6.78775903793002	0.22039517723542898	0.00242203386048735	0.0563521606726359	0.22348215502806698	0.22348215502806698	PTEN	P60484	MMAC1	PTEN	none	none	rabbit	xxx	IgG		CST	9559S	primary, rabbit	xxx	Level 1				no comment	no comment	Works	400	CAJ_AbVal4	TON6	3.0	2.0	400		x											PTEN
28	ENST00000302823	8.0	ENSG00000163599	CTLA4	cytotoxic T-lymphocyte associated protein 4 [Source:HGNC Symbol;Acc:HGNC:2505]	protein_coding	2.4765783616469e-05	0.00541471801541494	1.9468722327170802	0.461680698495815	3.98385969274525	1.64416414287707	0.10577413515758802	0.877990791135875	0.8374518101395491	0.877990791135875	CTLA4	P16410	CTLA4	CD152	none	Phycoerythrin	mouse	BNI3	IgG2a		Abcam	ab210254	PE/555/Cy3	activated T-cells	in progress	ZM1_121			no comment	no comment	no comment	x	CAJ_AbVal6	TON1	6.0	3.0			CAJ_TMA2_4	TMA2	7.0	3.0		NO T-cell signature, bright aggregates	ZM1_149_MART1	AD;PS	6.0	3.0		CTLA4
29	ENST00000302823	8.0	ENSG00000163599	CTLA4	cytotoxic T-lymphocyte associated protein 4 [Source:HGNC Symbol;Acc:HGNC:2505]	protein_coding	2.4765783616469e-05	0.00541471801541494	1.9468722327170802	0.461680698495815	3.98385969274525	1.64416414287707	0.10577413515758802	0.877990791135875	0.8374518101395491	0.877990791135875	CTLA4	P16410	CTLA4	CD152	none	none	rabbit	SP355	IgG		Abcam	ab227709	primary, rabbit		in progress														CAJ_TMA11_13	TMA13	3.0	2.0	CTLA4	100						CTLA4
30	ENST00000302823	8.0	ENSG00000163599	CTLA4	cytotoxic T-lymphocyte associated protein 4 [Source:HGNC Symbol;Acc:HGNC:2505]	protein_coding	2.4765783616469e-05	0.00541471801541494	1.9468722327170802	0.461680698495815	3.98385969274525	1.64416414287707	0.10577413515758802	0.877990791135875	0.8374518101395491	0.877990791135875	CTLA4	P16410	CTLA4	CD152	none	Phycoerythrin	mouse	BNI3	IgG2a		BioLegend	369603	PE/555/Cy3	activated T-cells	Level 0				Level 0	Level 0	no comment	x	x						x						ZM1_037_Nicole1	LP40	12.0	3.0		CTLA4
31	ENST00000302823	8.0	ENSG00000163599	CTLA4	cytotoxic T-lymphocyte associated protein 4 [Source:HGNC Symbol;Acc:HGNC:2505]	protein_coding	2.4765783616469e-05	0.00541471801541494	1.9468722327170802	0.461680698495815	3.98385969274525	1.64416414287707	0.10577413515758802	0.877990791135875	0.8374518101395491	0.877990791135875				CD152	none	Alexa Fluor 488	mouse	F-8	IgG1		Santa Cruz Biotechnologies	sc-376016 AF488	FITC/488		in progress							100	CAJ_AbVal6	TON1	5.0	2.0		weak (200) maybe 1 positive CD3D cell	CAJ_TMA11_13	TMA13	8.0	2.0	CTLA4	100						CTLA4
32	ENST00000569591	2.0	ENSG00000260314	MRC1	mannose receptor C-type 1 [Source:HGNC Symbol;Acc:HGNC:7228]	protein_coding	2.53430155113179e-05	0.005461723161647221	1.3508538578742701	0.320736630987325	5.76252326315356	0.792689320671542	0.0048690289505737	0.469924754697579	0.33483702751499395	0.469924754697579	MRC1	P22897	MMR;CLEC13D;MRC1	CD206	none	Alexa Fluor 488	mouse	D-1	IgG1		Santa Cruz Biotechnologies	sc-376108 AF488	FITC/488		Level 2	VS						100	CAJ_AbVal5	TON1	5.0	2.0			CAJ_TMA2_4	TMA4	12.0	2.0			AM_TB	TB_B5;TB_C3_TB_E1	8.0	2.0		MRC1
33	ENST00000569591	2.0	ENSG00000260314	MRC1	mannose receptor C-type 1 [Source:HGNC Symbol;Acc:HGNC:7228]	protein_coding	2.53430155113179e-05	0.005461723161647221	1.3508538578742701	0.320736630987325	5.76252326315356	0.792689320671542	0.0048690289505737	0.469924754697579	0.33483702751499395	0.469924754697579	MRC1	P22897	MMR;CLEC13D;MRC1	CD206	none	none	rabbit				CST	91992S	primary, rabbit	xxx	in progress				no comment	no comment	no comment	500	CAJ_AbVal6	TON3	3.0	2.0	400	GOOD (400) cytoplasmic staining	x											MRC1
34	ENST00000569591	2.0	ENSG00000260314	MRC1	mannose receptor C-type 1 [Source:HGNC Symbol;Acc:HGNC:7228]	protein_coding	2.53430155113179e-05	0.005461723161647221	1.3508538578742701	0.320736630987325	5.76252326315356	0.792689320671542	0.0048690289505737	0.469924754697579	0.33483702751499395	0.469924754697579	MRC1	P22897	MMR;CLEC13D;MRC1	CD206	none	Alexa Fluor 647	mouse	15-2	IgG1		BioLegend	321116	647/Cy5	xxx	Level 0				no comment	no comment	no comment	y	CAJ_AbVal9	TON4	4.0	4.0		NO signal (100)	CAJ_TMA2_4	TMA4	13.0	4.0			ZM1_151_VIT	LP;MEL;NL;VIT	8.0	4.0		MRC1
35	ENST00000355622	7.0	ENSG00000136869	TLR4	toll like receptor 4 [Source:HGNC Symbol;Acc:HGNC:11850]	protein_coding	3.30391169558715e-05	0.00648311765815407	1.13559784127622	0.273543176457719	5.77238829688192	0.546098434250991	0.0120432451777039	0.308812664132871	0.333306921221891	0.333306921221891	TLR4	O00206	TLR4	CD284	none	none	mouse	76B357.1	IgG2b		Abcam	ab22048	primary, mouse	CD14+ or CD33+ myeloid	in progress				no comment	no comment	no comment	50	CAJ_AbVal2	TON3	4.0	4.0	100	Cytoplasmic staining of mainly epithelial cells.	CAJ_TMA8_10	TMA9	3.0	4.0	TLR4	100						TLR4
36	ENST00000355622	7.0	ENSG00000136869	TLR4	toll like receptor 4 [Source:HGNC Symbol;Acc:HGNC:11850]	protein_coding	3.30391169558715e-05	0.00648311765815407	1.13559784127622	0.273543176457719	5.77238829688192	0.546098434250991	0.0120432451777039	0.308812664132871	0.333306921221891	0.333306921221891	TLR4	O00206	TLR4	CD284	none	APC	mouse	HTA125	IgG2a		BioLegend	312815	647/Cy5		in progress							x	CAJ_AbVal11	TON4	5.0	4.0			CAJ_TMA8_10	TMA9	5.0	4.0	TLR4	100						TLR4
37	ENST00000395044	7.0	ENSG00000213585	VDAC1	voltage dependent anion channel 1 [Source:HGNC Symbol;Acc:HGNC:12669]	protein_coding	7.60841493773966e-05	0.0107268688704044	2.8821006508679106	0.7284633722420941	5.4393318473543895	3.88473551898332	0.538261842764563	1.9109330096892398	0.39152911308368804	1.9109330096892398	VDAC1	P21796	PORIN	VDAC1	none	Alexa Fluor 647	mouse	20B12AF2	IgG2b	H M Rat Dros (Cow)	Abcam	ab179840	647/Cy5	xxx	Level 1		Level 1		no comment	no comment	no comment	x	CAJ_AbVal5	TON3	6.0	4.0			CAJ_TMA1	TMA1	5.0	4.0								VDAC1
38	ENST00000395044	7.0	ENSG00000213585	VDAC1	voltage dependent anion channel 1 [Source:HGNC Symbol;Acc:HGNC:12669]	protein_coding	7.60841493773966e-05	0.0107268688704044	2.8821006508679106	0.7284633722420941	5.4393318473543895	3.88473551898332	0.538261842764563	1.9109330096892398	0.39152911308368804	1.9109330096892398	VDAC1	P21796	PORIN	VDAC1	none	none	rabbit				Abcam	ab15895	primary, rabbit	xxx	Level 1		Level 0		no comment	no comment	no comment	50	CAJ_AbVal3	TON6	5.0	2.0	50		x											VDAC1
39	ENST00000229402	3.0	ENSG00000111796	KLRB1	killer cell lectin like receptor B1 [Source:HGNC Symbol;Acc:HGNC:6373]	protein_coding	8.39211060861433e-05	0.011553542657455002	2.46598733714561	0.6270122483183229	2.24832064956563	2.8645953555602404	0.0850258691313549	1.7294865595203301	1.27566962579076	1.7294865595203301	KLRB1	Q12918	CLEC5B	CD161	none	none	mouse	B199.2	IgG2b		Santa Cruz Biotechnologies	sc-58963	primary, mouse		Level 2 (ton)							x	CAJ_AbVal4	TON2	3.0	4.0	50	Cytosplasmic. Co-stains rarecells that are CLECD positive	x											KLRB1
40	ENST00000229402	3.0	ENSG00000111796	KLRB1	killer cell lectin like receptor B1 [Source:HGNC Symbol;Acc:HGNC:6373]	protein_coding	8.39211060861433e-05	0.011553542657455002	2.46598733714561	0.6270122483183229	2.24832064956563	2.8645953555602404	0.0850258691313549	1.7294865595203301	1.27566962579076	1.7294865595203301	KLRB1	Q12918	CLEC5B	CD161	none	FITC	mouse	HP-3G10	IgG1		Abcam	ab210285	FITC/488		in progress							x	CAJ_AbVal3	TON7	11.0	2.0			CAJ_TMA2_4	TMA2	9.0	2.0								KLRB1
41	ENST00000536782	2.0	ENSG00000028137	TNFRSF1B	TNF receptor superfamily member 1B [Source:HGNC Symbol;Acc:HGNC:11917]	protein_coding	8.5118468364977e-05	0.0116202222192777	2.5498544152248597	0.648898511387592	2.44714535559922	2.9408800852658703	0.7292292528037131	1.08384951444277	1.2141674152626	1.2141674152626	TNFRSF1B	P20333	CD120B	TNFR2	none	Phycoerythrin	rabbit	EPR1653	IgG		Abcam	ab209582	PE/555/Cy3		in progress							x	CAJ_AbVal4	TON4	5.0	3.0			CAJ_TMA2_4	TMA3	10.0	3.0								TNFRSF1B
42	ENST00000376207	8.0	ENSG00000049768	FOXP3	forkhead box P3 [Source:HGNC Symbol;Acc:HGNC:6106]	protein_coding	8.79716921667803e-05	0.0118593825951846	3.41703179236333	0.87134146897743	1.93533881356569	5.51958816063796	1.09155565975733	2.41261028897996	1.3796816941046899	2.41261028897996	FOXP3	Q9BZS1	IPEX;Scurfin	FOXP3	none	eFluor 570	mouse	236A/E7	IgG1		eBioscience	41-4777-80	PE/555/Cy3	xxx	Level 3	DuZ_ImmuneProfiling; Triplet			Level 2	Level 2	Works	200	CAJ_AbVal11	TON1	5.0	3.0			CAJ_TMA1	TMA1	8.0	3.0	FOXP3	200	AM_TB	TB_B5;TB_C3_TB_E1	6.0	3.0		FOXP3
43	ENST00000376207	8.0	ENSG00000049768	FOXP3	forkhead box P3 [Source:HGNC Symbol;Acc:HGNC:6106]	protein_coding	8.79716921667803e-05	0.0118593825951846	3.41703179236333	0.87134146897743	1.93533881356569	5.51958816063796	1.09155565975733	2.41261028897996	1.3796816941046899	2.41261028897996	FOXP3	Q9BZS1	IPEX;Scurfin	FOXP3	none	Alexa Fluor 647	mouse	206D	IgG1		BioLegend	320113	647/Cy5	xxx	Level 2				Level 2	Level 2	Works great	x	CAJ_AbVal2	TON4	9.0	4.0			CAJ_TMA11_13	TMA13	7.0	4.0	FOXP3	200	ZM1_059_Nicole4	BP10	7.0	4.0		FOXP3
