	target_id	transcript_version	ens_gene	ext_gene_x	description	transcript_biotype	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	GeneID	Uniprot	Synonyms	Target	PTM	Fluor	Species	Clone	Isotype	Reactivity	Vendor	Cat No	Channel	Expected	Hs_confidence	Hs_signoff	Mm_confidence	Mm_signoff	JRL_bio	SM_notes	SS_list	dil	expt_TON	sample_TON	cyc_TON	ch_TON	dil_TON	eval_TON	TMA_expt	TMA_sample	TMA_cyc	TMA_ch	Unnamed: 32	eval_TMA	other	sample	ch	cycle	note	ext_gene_y
10	ENST00000368046	7.0	ENSG00000117091	CD48	CD48 molecule [Source:HGNC Symbol;Acc:HGNC:1683]	protein_coding	2.54868718138126e-08	0.000104418423332652	2.0139818550348503	0.3615823778394461	5.61178645023474	1.57786457724325	0.0101466485368383	0.736949442686177	0.348352878768289	0.736949442686177	CD48	P09326		CD48	none	FITC	mouse	MEM-102	IgG1	H Mk	Abcam	ab21885	FITC/488		in progress							x	CAJ_AbVal9	TON1	4.0	2.0		NO signal (100)	CAJ_TMA11_13	TMA12	13.0	2.0	CD48	100						CD48
11	ENST00000300692	8.0	ENSG00000167286	CD3D	CD3d molecule [Source:HGNC Symbol;Acc:HGNC:1673]	protein_coding	1.83578778208684e-07	0.000334238366146246	3.21136397056678	0.615765255326004	3.4679150704786004	4.26903632651611	0.199071526379088	1.96759618600205	0.9222966651618629	1.96759618600205	CD3D	P04234	CD3-delta	CD3D	none	Alexa Fluor 555	rabbit	EP4426	IgG		Abcam	ab208514	PE/555/Cy3	T-cells	Level 3	DuZ_ImmuneProfiling; Triplet			Level 2	Level 2	Works	100	CAJ_AbVal1	TON3	7.0	3.0			CAJ_TMA2_4	TMA2	5.0	3.0			ZM1_051_Nicole3	LP40	9.0	3.0		CD3D
12	ENST00000383671	7.0	ENSG00000181847	TIGIT	T cell immunoreceptor with Ig and ITIM domains [Source:HGNC Symbol;Acc:HGNC:26838]	protein_coding	2.6867415223431897e-07	0.00043379216141500296	2.2267924551729505	0.432875037579327	4.07028627033381	2.08053024138774	0.250837502651291	0.8199099154018741	0.7643820995150591	0.8199099154018741				TIGIT	none	none	rabbit	polyclonal	IgG		Abcam	ab233404	primary, rabbit		in progress							x	CAJ_AbVal11	TON1	3.0	2.0	50		CAJ_TMA11_13	TMA12	3.0	2.0	TIGIT	50						TIGIT
13	ENST00000356798	10.0	ENSG00000005844	ITGAL	integrin subunit alpha L [Source:HGNC Symbol;Acc:HGNC:6148]	protein_coding	2.81250764412853e-07	0.000438969804619463	1.67379266528081	0.32591982631281896	6.11798787649304	1.17743893103197	0.0545992908389404	0.552393470211219	0.28069531125403496	0.552393470211219	ITGAL	P20701	ITGAL; Integrin alpha L; LFA-1	CD11A	none	FITC	mouse	HI111	IgG1		eBioscience	11-0119-41	FITC/488	T, NK, CD33+ myeloid	Level 0				Level 0	Level 0	no comment	x	ZM_AbVal2	TON5	6.0	2.0			x											ITGAL
14	ENST00000356798	10.0	ENSG00000005844	ITGAL	integrin subunit alpha L [Source:HGNC Symbol;Acc:HGNC:6148]	protein_coding	2.81250764412853e-07	0.000438969804619463	1.67379266528081	0.32591982631281896	6.11798787649304	1.17743893103197	0.0545992908389404	0.552393470211219	0.28069531125403496	0.552393470211219	ITGAL	P20701	ITGAL; Integrin alpha L; LFA-1	CD11A	none	Phycoerythrin	mouse	HI111	IgG1		BioLegend	301207	PE/555/Cy3	T, NK, CD33+ myeloid	Level 1				Level 1	Level 1	no comment	x	ZM_AbVal2	TON8	6.0	3.0			x											ITGAL
15	ENST00000348564	11.0	ENSG00000081237	PTPRC	protein tyrosine phosphatase, receptor type C [Source:HGNC Symbol;Acc:HGNC:9666]	protein_coding	2.9382365500036104e-07	0.00044898353224448093	1.59126585339495	0.310347611450986	6.8498685143988505	1.06589072051797	0.0070009165942589895	0.543374168739067	0.219510389299464	0.543374168739067	PTPRC	P08575	PTPRC	CD45_h	none	Alexa Fluor 647	mouse	HI30	IgG1		BioLegend	304056	647/Cy5	xxx	Level 2				Level 2	Level 2	JERRY	300	CAJ_AbVal7	TON1	4.0	4.0			CAJ_TMA2_4	TMA2	4.0	4.0			ZM1_149_MART1	AD;PS	4.0	4.0		PTPRC
16	ENST00000348564	11.0	ENSG00000081237	PTPRC	protein tyrosine phosphatase, receptor type C [Source:HGNC Symbol;Acc:HGNC:9666]	protein_coding	2.9382365500036104e-07	0.00044898353224448093	1.59126585339495	0.310347611450986	6.8498685143988505	1.06589072051797	0.0070009165942589895	0.543374168739067	0.219510389299464	0.543374168739067	PTPRC	P08575	PTPRC	CD45_h	none	Phycoerythrin	mouse	2D1	IgG1		R&D Systems	FAB1430P	PE/555/Cy3	xxx	Level 3	DuZ_ImmuneProfiling; Triplet			Level 2	Level 2	JERRY	x	ZM_AbVal1	TON3	6.0	3.0			cued											PTPRC
17	ENST00000297785	7.0	ENSG00000165092	ALDH1A1	aldehyde dehydrogenase 1 family member A1 [Source:HGNC Symbol;Acc:HGNC:402]	protein_coding	5.29729039199745e-07	0.000629582963088896	1.53896186221208	0.30685831507530603	5.62714249916489	1.01938968828476	0.009970536959540229	0.528098180359636	0.34590911865573803	0.528098180359636				ALDH1A1	none	Phycoerythrin	rabbit	D9Q8E	IgG	H (no others mentioned)	CST	65583S	PE/555/Cy3	xxx	Level 0				no comment	no comment	Ongoing (breast cancer)		CAJ_AbVal5	TON7	6.0	3.0	ALDHA1	300	CAJ_TMA11_13	TMA13	10.0	3.0	ALDH1A1	300						ALDH1A1
18	ENST00000316386	10.0	ENSG00000163600	ICOS	inducible T cell costimulator [Source:HGNC Symbol;Acc:HGNC:5351]	protein_coding	7.7866201553855e-07	0.0007582141663991691	2.9947919266497998	0.606154543417285	3.1704616823244103	3.91995455599316	0.5573494171853921	1.5422124714169898	0.9895470747134	1.5422124714169898	ICOS	Q9Y6W8	ICOS	CD278	none	none	rabbit	SP98	IgG		Abcam	ab105227	primary, rabbit	activated T-cells	Level 1				no comment	no comment	no comment	100	CAJ_AbVal2	TON2	4.0	2.0	100		x											ICOS
19	ENST00000316386	10.0	ENSG00000163600	ICOS	inducible T cell costimulator [Source:HGNC Symbol;Acc:HGNC:5351]	protein_coding	7.7866201553855e-07	0.0007582141663991691	2.9947919266497998	0.606154543417285	3.1704616823244103	3.91995455599316	0.5573494171853921	1.5422124714169898	0.9895470747134	1.5422124714169898	ICOS	Q9Y6W8	ICOS	CD278	none	none	rabbit		IgG	H	CST	89601S			in progress								Z103_CAJ_AbVal14	TON4	3.0	2.0	ICOS	200												ICOS
20	ENST00000160262	9.0	ENSG00000076662	ICAM3	intercellular adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:5346]	protein_coding	1.04761828151274e-06	0.000904698560148425	2.6127983408102597	0.5351379452727629	4.36706228296646	3.02061445544561	0.47187985551776296	1.1645351186008401	0.665155254887866	1.1645351186008401	ICAM3	P32942		CD50	none	FITC	mouse	CBR-IC3/1	IgG1		Thermo Fisher	BMS111FI	FITC/488		in progress							100	CAJ_AbVal9	TON3	7.0	2.0		NO signal (100)	CAJ_TMA11_13	TMA12	14.0	2.0	CD50	100						ICAM3
21	ENST00000347785	7.0	ENSG00000110448	CD5	CD5 molecule [Source:HGNC Symbol;Acc:HGNC:1685]	protein_coding	1.8142752381326302e-06	0.00127255049735644	2.18510193289908	0.45779681830566704	4.5133824889169505	2.16374530270474	0.02112029026952	1.17646786316358	0.615770441085935	1.17646786316358	CD5	P06127		CD5	none	Alexa Fluor 647	mouse	CD5/54/F6	IgG1	H M Rt Bo	Santa Cruz Biotechnologies	sc-53204 AF647	647/Cy5		in progress		Level 1					x	CAJ_AbVal6	TON1	4.0	4.0			CAJ_TMA8_10	TMA10	11.0	4.0	CD5	200	ZM2_009_VIGNESH	ALL_ALK1	4.0	4.0		CD5
22	ENST00000347785	7.0	ENSG00000110448	CD5	CD5 molecule [Source:HGNC Symbol;Acc:HGNC:1685]	protein_coding	1.8142752381326302e-06	0.00127255049735644	2.18510193289908	0.45779681830566704	4.5133824889169505	2.16374530270474	0.02112029026952	1.17646786316358	0.615770441085935	1.17646786316358	CD5	P06127		CD5	none	Alexa Fluor 488	mouse	UCH-T2	IgG1	H M Rt	Santa Cruz Biotechnologies	sc-1180 AF488	FITC/488		in progress							x	CAJ_AbVal4	TON4	5.0	2.0			CAJ_TMA11_13	TMA13	13.0	2.0	CD5	100	ZM2_009_VIGNESH	ALL_ALK1	8.0	2.0		CD5
23	ENST00000358127	8.0	ENSG00000196092	PAX5	paired box 5 [Source:HGNC Symbol;Acc:HGNC:8619]	protein_coding	4.76353645979005e-06	0.00249819046155757	2.7632475722448397	0.603996296988285	2.74132806287185	3.6234152045886896	0.237010189721458	1.8476271061388898	1.09226874844891	1.8476271061388898				PAX5	none	Alexa Fluor 647					Santa Cruz Biotechnologies	sc-13146 AF647										x	Z100_BMBX	TON	12.0	4.0														PAX5
24	ENST00000376059	7.0	ENSG00000204472	AIF1	allograft inflammatory factor 1 [Source:HGNC Symbol;Acc:HGNC:352]	protein_coding	1.96420900625393e-05	0.0062129508482167296	1.9817921665347	0.46423726553982103	5.05970054339877	2.01712643342888	0.16148344250868202	1.07003792158212	0.456806238925741	1.07003792158212	AIF1	P55008		IBA1	none	FITC	rabbit	polyclonal	IgG		Bioss	AIF1	FITC/488	xxx	Level 1	ZM1_121			no comment	no comment	no comment	150	ZM_AbVal2	TON3	8.0	4.0		HiBG. Correct staining but don't recommend	x											AIF1
25	ENST00000376059	7.0	ENSG00000204472	AIF1	allograft inflammatory factor 1 [Source:HGNC Symbol;Acc:HGNC:352]	protein_coding	1.96420900625393e-05	0.0062129508482167296	1.9817921665347	0.46423726553982103	5.05970054339877	2.01712643342888	0.16148344250868202	1.07003792158212	0.456806238925741	1.07003792158212	AIF1	P55008		IBA1	none	Alexa Fluor 488	rabbit	EPR6136(2)	IgG		Abcam	ab195031	FITC/488	xxx	Level 3	DuZ_ImmuneProfiling			no comment	no comment	Works	400	ZM_AbVal2	TON5	5.0	2.0			CAJ_TMA2_4	TMA4	6.0	2.0			ZM1_037_Nicole1	LP40	14.0	2.0		AIF1
26	ENST00000302823	8.0	ENSG00000163599	CTLA4	cytotoxic T-lymphocyte associated protein 4 [Source:HGNC Symbol;Acc:HGNC:2505]	protein_coding	2.19597392047617e-05	0.00652976444695996	1.7369088164373703	0.40926487278322204	3.9202143397709603	1.56016791006748	0.103185892462052	0.8539440280766178	0.809244089995068	0.8539440280766178	CTLA4	P16410	CTLA4	CD152	none	Phycoerythrin	mouse	BNI3	IgG2a		Abcam	ab210254	PE/555/Cy3	activated T-cells	in progress	ZM1_121			no comment	no comment	no comment	x	CAJ_AbVal6	TON1	6.0	3.0			CAJ_TMA2_4	TMA2	7.0	3.0		NO T-cell signature, bright aggregates	ZM1_149_MART1	AD;PS	6.0	3.0		CTLA4
27	ENST00000302823	8.0	ENSG00000163599	CTLA4	cytotoxic T-lymphocyte associated protein 4 [Source:HGNC Symbol;Acc:HGNC:2505]	protein_coding	2.19597392047617e-05	0.00652976444695996	1.7369088164373703	0.40926487278322204	3.9202143397709603	1.56016791006748	0.103185892462052	0.8539440280766178	0.809244089995068	0.8539440280766178	CTLA4	P16410	CTLA4	CD152	none	none	rabbit	SP355	IgG		Abcam	ab227709	primary, rabbit		in progress														CAJ_TMA11_13	TMA13	3.0	2.0	CTLA4	100						CTLA4
28	ENST00000302823	8.0	ENSG00000163599	CTLA4	cytotoxic T-lymphocyte associated protein 4 [Source:HGNC Symbol;Acc:HGNC:2505]	protein_coding	2.19597392047617e-05	0.00652976444695996	1.7369088164373703	0.40926487278322204	3.9202143397709603	1.56016791006748	0.103185892462052	0.8539440280766178	0.809244089995068	0.8539440280766178	CTLA4	P16410	CTLA4	CD152	none	Phycoerythrin	mouse	BNI3	IgG2a		BioLegend	369603	PE/555/Cy3	activated T-cells	Level 0				Level 0	Level 0	no comment	x	x						x						ZM1_037_Nicole1	LP40	12.0	3.0		CTLA4
29	ENST00000302823	8.0	ENSG00000163599	CTLA4	cytotoxic T-lymphocyte associated protein 4 [Source:HGNC Symbol;Acc:HGNC:2505]	protein_coding	2.19597392047617e-05	0.00652976444695996	1.7369088164373703	0.40926487278322204	3.9202143397709603	1.56016791006748	0.103185892462052	0.8539440280766178	0.809244089995068	0.8539440280766178				CD152	none	Alexa Fluor 488	mouse	F-8	IgG1		Santa Cruz Biotechnologies	sc-376016 AF488	FITC/488		in progress							100	CAJ_AbVal6	TON1	5.0	2.0		weak (200) maybe 1 positive CD3D cell	CAJ_TMA11_13	TMA13	8.0	2.0	CTLA4	100						CTLA4
30	ENST00000409804	5.0	ENSG00000065911	MTHFD2	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase [Source:HGNC Symbol;Acc:HGNC:7434]	protein_coding	3.91034492588978e-05	0.00947517600153112	3.5627907108537995	0.8662869827983141	3.12710706458884	6.815927873027951	0.658334136446709	3.62996950107219	0.998309298173433	3.62996950107219	MTHFD2	P13995	NMDMC	MTHFD2	none	none	rabbit	polyclonal	IgG	H (M Rt B)	Abcam	ab228757	primary, rabbit		in progress		Level 1					x	CAJ_AbVal5	TON4	3.0	2.0	200	Weak (200) cytoplasmic staining of some cells. Get another antibody.	x											MTHFD2
31	ENST00000394957	7.0	ENSG00000107738	VSIR	V-set immunoregulatory receptor [Source:HGNC Symbol;Acc:HGNC:30085]	protein_coding	4.58541420380055e-05	0.0105575143007986	1.05114904449952	0.257899323725306	6.00680185462586	0.599836593519466	0.00610274023619745	0.373966180780774	0.293457983347772	0.373966180780774	VSIR	Q9H7M9	VISTA;c10orf54;B7-H5	VISTA	none	Alexa Fluor 647	rabbit	D1L2G	IgG	H Mk   	CST	92734S	647/Cy5	xxx	in progress				no comment	no comment	no comment	x	CAJ_AbVal2	TON3	9.0	4.0			CAJ_TMA2_4	TMA2	11.0	4.0								VSIR
32	ENST00000371953	7.0	ENSG00000171862	PTEN	phosphatase and tensin homolog [Source:HGNC Symbol;Acc:HGNC:9588]	protein_coding	4.75347785157284e-05	0.0107895121144507	0.8120970596135492	0.199658593017726	6.7564240071391	0.208731600240511	0.0023669805702046603	0.0694473440239581	0.22542475523446803	0.22542475523446803	PTEN	P60484	MMAC1	PTEN	none	none	rabbit	xxx	IgG		CST	9559S	primary, rabbit	xxx	Level 1				no comment	no comment	Works	400	CAJ_AbVal4	TON6	3.0	2.0	400		x											PTEN
33	ENST00000228434	7.0	ENSG00000110848	CD69	CD69 molecule [Source:HGNC Symbol;Acc:HGNC:1694]	protein_coding	6.33428753600107e-05	0.0127238885687954	2.40940942274046	0.602352576054859	3.1227888982868497	3.22514244217324	0.127794358959925	1.94551207463964	0.999184693814984	1.94551207463964	CD69	Q07108	CLEC2C	CD69	none	FITC	mouse	FN50	IgG1		BioLegend	310904	FITC/488	activated T and NK cells	Level 1				Level 1	Level 1	no comment	x	ZM_AbVal2	TON2	8.0	2.0			x						ZM1_037_Nicole1	LP40	8.0	2.0		CD69
34	ENST00000228434	7.0	ENSG00000110848	CD69	CD69 molecule [Source:HGNC Symbol;Acc:HGNC:1694]	protein_coding	6.33428753600107e-05	0.0127238885687954	2.40940942274046	0.602352576054859	3.1227888982868497	3.22514244217324	0.127794358959925	1.94551207463964	0.999184693814984	1.94551207463964	CD69	Q07108	CLEC2C	CD69	none	none	rabbit	polyclonal	IgG		Abcam	ab202909	primary, rabbit	activated T and NK cells	Level 0				no comment	no comment	no comment	ZM1_121: ton8 no signal (1:100)	ZM_AbVal2	TON8	4.0	2.0			x											CD69
35	ENST00000355622	7.0	ENSG00000136869	TLR4	toll like receptor 4 [Source:HGNC Symbol;Acc:HGNC:11850]	protein_coding	6.37203799298788e-05	0.012729550975701002	0.9773252154539479	0.244417331323536	5.73843774872313	0.5103780418418521	0.012379718863181002	0.30770196705784003	0.328990748858643	0.328990748858643	TLR4	O00206	TLR4	CD284	none	none	mouse	76B357.1	IgG2b		Abcam	ab22048	primary, mouse	CD14+ or CD33+ myeloid	in progress				no comment	no comment	no comment	50	CAJ_AbVal2	TON3	4.0	4.0	100	Cytoplasmic staining of mainly epithelial cells.	CAJ_TMA8_10	TMA9	3.0	4.0	TLR4	100						TLR4
36	ENST00000355622	7.0	ENSG00000136869	TLR4	toll like receptor 4 [Source:HGNC Symbol;Acc:HGNC:11850]	protein_coding	6.37203799298788e-05	0.012729550975701002	0.9773252154539479	0.244417331323536	5.73843774872313	0.5103780418418521	0.012379718863181002	0.30770196705784003	0.328990748858643	0.328990748858643	TLR4	O00206	TLR4	CD284	none	APC	mouse	HTA125	IgG2a		BioLegend	312815	647/Cy5		in progress							x	CAJ_AbVal11	TON4	5.0	4.0			CAJ_TMA8_10	TMA9	5.0	4.0	TLR4	100						TLR4
37	ENST00000511430	1.0	ENSG00000004468	CD38	CD38 molecule [Source:HGNC Symbol;Acc:HGNC:1667]	retained_intron	7.014845728939189e-05	0.0134020613388542	2.47004634920026	0.621273134840259	2.7217847022915502	3.4151570321963702	0.233532159637012	1.9720696007872298	1.0978334090066701	1.9720696007872298	CD38	P28907		CD38	none	Alexa Fluor 488	mouse	HIT2	IgG1		BioLegend	303512	FITC/488		in progress							x	CAJ_AbVal1	TON3	8.0	2.0			CAJ_TMA11_13	TMA12	6.0	2.0	CD38	100	ZM2_009_VIGNESH	ALL_ALK1	11.0	2.0		CD38
38	ENST00000511430	1.0	ENSG00000004468	CD38	CD38 molecule [Source:HGNC Symbol;Acc:HGNC:1667]	retained_intron	7.014845728939189e-05	0.0134020613388542	2.47004634920026	0.621273134840259	2.7217847022915502	3.4151570321963702	0.233532159637012	1.9720696007872298	1.0978334090066701	1.9720696007872298	CD38	P28907	cADP ribose hydrolase	CD38	none	Alexa Fluor 488	mouse	HIT2	IgG1		BioLegend	303511	FITC/488	T-cells, B-cells, NK	in progress	ZM1_121			no comment	no comment	no comment	x	ZM_AbVal2	TON8	10.0	2.0			same as 303512						ZM1_151_VIT	LP;MEL;NL;VIT	8.0	2.0		CD38
39	ENST00000536782	2.0	ENSG00000028137	TNFRSF1B	TNF receptor superfamily member 1B [Source:HGNC Symbol;Acc:HGNC:11917]	protein_coding	7.41883440908264e-05	0.0137922360238488	2.34276752655258	0.5912439904523139	2.35056726638645	3.0851567292835296	0.7190084206252361	1.27853132935177	1.20995895683268	1.27853132935177	TNFRSF1B	P20333	CD120B	TNFR2	none	Phycoerythrin	rabbit	EPR1653	IgG		Abcam	ab209582	PE/555/Cy3		in progress							x	CAJ_AbVal4	TON4	5.0	3.0			CAJ_TMA2_4	TMA3	10.0	3.0								TNFRSF1B
40	ENST00000229402	3.0	ENSG00000111796	KLRB1	killer cell lectin like receptor B1 [Source:HGNC Symbol;Acc:HGNC:6373]	protein_coding	7.388889709160201e-05	0.0137922360238488	2.18283626310421	0.550747998407791	2.17886275789151	2.67749872021749	0.110442895381807	1.6228334346192699	1.26652324398489	1.6228334346192699	KLRB1	Q12918	CLEC5B	CD161	none	none	mouse	B199.2	IgG2b		Santa Cruz Biotechnologies	sc-58963	primary, mouse		Level 2 (ton)							x	CAJ_AbVal4	TON2	3.0	4.0	50	Cytosplasmic. Co-stains rarecells that are CLECD positive	x											KLRB1
41	ENST00000229402	3.0	ENSG00000111796	KLRB1	killer cell lectin like receptor B1 [Source:HGNC Symbol;Acc:HGNC:6373]	protein_coding	7.388889709160201e-05	0.0137922360238488	2.18283626310421	0.550747998407791	2.17886275789151	2.67749872021749	0.110442895381807	1.6228334346192699	1.26652324398489	1.6228334346192699	KLRB1	Q12918	CLEC5B	CD161	none	FITC	mouse	HP-3G10	IgG1		Abcam	ab210285	FITC/488		in progress							x	CAJ_AbVal3	TON7	11.0	2.0			CAJ_TMA2_4	TMA2	9.0	2.0								KLRB1
42	ENST00000361099	7.0	ENSG00000115415	STAT1	signal transducer and activator of transcription 1 [Source:HGNC Symbol;Acc:HGNC:11362]	protein_coding	8.653203819874009e-05	0.0152674630365826	1.3726092672519299	0.349660431280067	7.45736611422388	1.07150879319003	0.0100603326889873	0.6885820513279409	0.19168941360824	0.6885820513279409	STAT1	P42224		STAT1	none	none	mouse	9H2	IgG1		CST	9176S	primary, mouse									x	Z103_CAJ_AbVal14	TON1	3.0	4.0	STAT1	300	cue_orimary						ZM1_051_Nicole3	LP40	5.0	4.0		STAT1
43	ENST00000361099	7.0	ENSG00000115415	STAT1	signal transducer and activator of transcription 1 [Source:HGNC Symbol;Acc:HGNC:11362]	protein_coding	8.653203819874009e-05	0.0152674630365826	1.3726092672519299	0.349660431280067	7.45736611422388	1.07150879319003	0.0100603326889873	0.6885820513279409	0.19168941360824	0.6885820513279409	STAT1	P42224		STAT1	none	Phycoerythrin	rabbit	D1K9Y	IgG		CST	80916S	PE/555/Cy3		Level 1							x	CAJ_AbVal3	TON4	12.0	3.0			CAJ_TMA2_4	TMA2	14.0	3.0								STAT1
