	target_id	transcript_version	ens_gene	ext_gene_x	description	transcript_biotype	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	GeneID	Uniprot	Synonyms	Target	PTM	Fluor	Species	Clone	Isotype	Reactivity	Vendor	Cat No	Channel	Expected	Hs_confidence	Hs_signoff	Mm_confidence	Mm_signoff	JRL_bio	SM_notes	SS_list	dil	expt_TON	sample_TON	cyc_TON	ch_TON	dil_TON	eval_TON	TMA_expt	TMA_sample	TMA_cyc	TMA_ch	Unnamed: 32	eval_TMA	other	sample	ch	cycle	note	ext_gene_y
10	ENST00000456483	3.0	ENSG00000091831	ESR1	estrogen receptor 1 [Source:HGNC Symbol;Acc:HGNC:3467]	protein_coding	2.9263941102003496e-07	0.000575080974738654	3.24280343538655	0.632356335526694	2.01905351129839	6.650781873562731	0.7008155976763589	3.41217962029705	1.2783592686085001	3.41217962029705	ESR1	P03372	ER alpha	ER alpha		Alexa Fluor 488					Abcam	ab194150											Z103_CAJ_AbVal14	TON3	7.0	2.0	Era	200												ESR1
11	ENST00000456483	3.0	ENSG00000091831	ESR1	estrogen receptor 1 [Source:HGNC Symbol;Acc:HGNC:3467]	protein_coding	2.9263941102003496e-07	0.000575080974738654	3.24280343538655	0.632356335526694	2.01905351129839	6.650781873562731	0.7008155976763589	3.41217962029705	1.2783592686085001	3.41217962029705	ESR1	P03372	ER alpha	ER alpha	none	Alexa Fluor 647	xxx	EPR4097	xxx		Abcam	ab205851	647/Cy5	xxx	Level 0				Level 0	Level 0	no comment	x	x						CAJ_TMA5_7	TMA6	13.0	4.0								ESR1
12	ENST00000427531	6.0	ENSG00000091831	ESR1	estrogen receptor 1 [Source:HGNC Symbol;Acc:HGNC:3467]	protein_coding	8.37782239989829e-07	0.0014024629842289	1.50170223244201	0.30483036324874896	3.9030330592244398	1.4981949681756899	0.17996746031536498	0.77579705765638	0.6910478236247372	0.77579705765638	ESR1	P03372	ER alpha	ER alpha		Alexa Fluor 488					Abcam	ab194150											Z103_CAJ_AbVal14	TON3	7.0	2.0	Era	200												ESR1
13	ENST00000427531	6.0	ENSG00000091831	ESR1	estrogen receptor 1 [Source:HGNC Symbol;Acc:HGNC:3467]	protein_coding	8.37782239989829e-07	0.0014024629842289	1.50170223244201	0.30483036324874896	3.9030330592244398	1.4981949681756899	0.17996746031536498	0.77579705765638	0.6910478236247372	0.77579705765638	ESR1	P03372	ER alpha	ER alpha	none	Alexa Fluor 647	xxx	EPR4097	xxx		Abcam	ab205851	647/Cy5	xxx	Level 0				Level 0	Level 0	no comment	x	x						CAJ_TMA5_7	TMA6	13.0	4.0								ESR1
14	ENST00000346208	4.0	ENSG00000107485	GATA3	GATA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4172]	protein_coding	1.87933614287342e-06	0.00253561715384072	2.01668714886305	0.42314176778448	5.904814163380371	2.8170276665996803	0.284671322692952	1.5569750782144498	0.312741391820629	1.5569750782144498	GATA3	P23771	GATA3	GATA3	none	Alexa Fluor 555	rabbit	EPR16651	IgG	H (no others mentioned)	Abcam	ab210672	PE/555/Cy3	xxx	Level 2				no comment	no comment	May work	x	CAJ_AbVal5	TON1	5.0	3.0			CAJ_TMA2_4	TMA2	9.0	3.0			AM_TB	TB_B5;TB_C3_TB_E1	17.0	3.0		GATA3
15	ENST00000346208	4.0	ENSG00000107485	GATA3	GATA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4172]	protein_coding	1.87933614287342e-06	0.00253561715384072	2.01668714886305	0.42314176778448	5.904814163380371	2.8170276665996803	0.284671322692952	1.5569750782144498	0.312741391820629	1.5569750782144498	GATA3	P23771	GATA3	GATA3	none	none	rabbit	EPR16651	IgG		Abcam	ab199428	primary, rabbit	xxx	in progress				no comment	no comment	no comment	100	ZM_AbVal1	TON2	2.0	2.0			x											GATA3
16	ENST00000346208	4.0	ENSG00000107485	GATA3	GATA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4172]	protein_coding	1.87933614287342e-06	0.00253561715384072	2.01668714886305	0.42314176778448	5.904814163380371	2.8170276665996803	0.284671322692952	1.5569750782144498	0.312741391820629	1.5569750782144498	GATA3	P23771	GATA3	GATA3	none	Alexa Fluor 488	mouse	L50-823	IgG1		BD	560163	FITC/488	xxx	in progress	ZM1_121			no comment	no comment	no comment	x	CAJ_AbVal3	TON4	11.0	2.0			CAJ_TMA2_4	TMA2	7.0	2.0			ZM2_003_AZ_SMINT	SMINT1;SMINT2	4.0	2.0		GATA3
17	ENST00000346208	4.0	ENSG00000107485	GATA3	GATA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4172]	protein_coding	1.87933614287342e-06	0.00253561715384072	2.01668714886305	0.42314176778448	5.904814163380371	2.8170276665996803	0.284671322692952	1.5569750782144498	0.312741391820629	1.5569750782144498	GATA3	P23771	GATA3	GATA3	none	none	mouse	1A12-1D9	IgG1		Thermo Fisher	MA1-028	primary, mouse	xxx	in progress				no comment	no comment	no comment	100	ZM_AbVal2	TON5	4.0	4.0	100	Cytoplasmic, mostly epithelial staining.	x											GATA3
18	ENST00000379328	8.0	ENSG00000107485	GATA3	GATA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4172]	protein_coding	2.72195131175681e-06	0.00323758200959053	2.0866939855862703	0.44485221989344	6.64043480747924	3.0781961037274104	0.17886049541041601	1.8566154793291203	0.25238309627074695	1.8566154793291203	GATA3	P23771	GATA3	GATA3	none	Alexa Fluor 555	rabbit	EPR16651	IgG	H (no others mentioned)	Abcam	ab210672	PE/555/Cy3	xxx	Level 2				no comment	no comment	May work	x	CAJ_AbVal5	TON1	5.0	3.0			CAJ_TMA2_4	TMA2	9.0	3.0			AM_TB	TB_B5;TB_C3_TB_E1	17.0	3.0		GATA3
19	ENST00000379328	8.0	ENSG00000107485	GATA3	GATA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4172]	protein_coding	2.72195131175681e-06	0.00323758200959053	2.0866939855862703	0.44485221989344	6.64043480747924	3.0781961037274104	0.17886049541041601	1.8566154793291203	0.25238309627074695	1.8566154793291203	GATA3	P23771	GATA3	GATA3	none	none	rabbit	EPR16651	IgG		Abcam	ab199428	primary, rabbit	xxx	in progress				no comment	no comment	no comment	100	ZM_AbVal1	TON2	2.0	2.0			x											GATA3
20	ENST00000379328	8.0	ENSG00000107485	GATA3	GATA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4172]	protein_coding	2.72195131175681e-06	0.00323758200959053	2.0866939855862703	0.44485221989344	6.64043480747924	3.0781961037274104	0.17886049541041601	1.8566154793291203	0.25238309627074695	1.8566154793291203	GATA3	P23771	GATA3	GATA3	none	Alexa Fluor 488	mouse	L50-823	IgG1		BD	560163	FITC/488	xxx	in progress	ZM1_121			no comment	no comment	no comment	x	CAJ_AbVal3	TON4	11.0	2.0			CAJ_TMA2_4	TMA2	7.0	2.0			ZM2_003_AZ_SMINT	SMINT1;SMINT2	4.0	2.0		GATA3
21	ENST00000379328	8.0	ENSG00000107485	GATA3	GATA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4172]	protein_coding	2.72195131175681e-06	0.00323758200959053	2.0866939855862703	0.44485221989344	6.64043480747924	3.0781961037274104	0.17886049541041601	1.8566154793291203	0.25238309627074695	1.8566154793291203	GATA3	P23771	GATA3	GATA3	none	none	mouse	1A12-1D9	IgG1		Thermo Fisher	MA1-028	primary, mouse	xxx	in progress				no comment	no comment	no comment	100	ZM_AbVal2	TON5	4.0	4.0	100	Cytoplasmic, mostly epithelial staining.	x											GATA3
22	ENST00000481743	2.0	ENSG00000107485	GATA3	GATA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4172]	protein_coding	1.02627479738729e-05	0.00778327414911158	1.82889684533819	0.414568984215615	3.05435284166539	2.56379240140699	0.11736781968945001	1.65041159066724	0.8895297582198621	1.65041159066724	GATA3	P23771	GATA3	GATA3	none	Alexa Fluor 555	rabbit	EPR16651	IgG	H (no others mentioned)	Abcam	ab210672	PE/555/Cy3	xxx	Level 2				no comment	no comment	May work	x	CAJ_AbVal5	TON1	5.0	3.0			CAJ_TMA2_4	TMA2	9.0	3.0			AM_TB	TB_B5;TB_C3_TB_E1	17.0	3.0		GATA3
23	ENST00000481743	2.0	ENSG00000107485	GATA3	GATA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4172]	protein_coding	1.02627479738729e-05	0.00778327414911158	1.82889684533819	0.414568984215615	3.05435284166539	2.56379240140699	0.11736781968945001	1.65041159066724	0.8895297582198621	1.65041159066724	GATA3	P23771	GATA3	GATA3	none	none	rabbit	EPR16651	IgG		Abcam	ab199428	primary, rabbit	xxx	in progress				no comment	no comment	no comment	100	ZM_AbVal1	TON2	2.0	2.0			x											GATA3
24	ENST00000481743	2.0	ENSG00000107485	GATA3	GATA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4172]	protein_coding	1.02627479738729e-05	0.00778327414911158	1.82889684533819	0.414568984215615	3.05435284166539	2.56379240140699	0.11736781968945001	1.65041159066724	0.8895297582198621	1.65041159066724	GATA3	P23771	GATA3	GATA3	none	Alexa Fluor 488	mouse	L50-823	IgG1		BD	560163	FITC/488	xxx	in progress	ZM1_121			no comment	no comment	no comment	x	CAJ_AbVal3	TON4	11.0	2.0			CAJ_TMA2_4	TMA2	7.0	2.0			ZM2_003_AZ_SMINT	SMINT1;SMINT2	4.0	2.0		GATA3
25	ENST00000481743	2.0	ENSG00000107485	GATA3	GATA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4172]	protein_coding	1.02627479738729e-05	0.00778327414911158	1.82889684533819	0.414568984215615	3.05435284166539	2.56379240140699	0.11736781968945001	1.65041159066724	0.8895297582198621	1.65041159066724	GATA3	P23771	GATA3	GATA3	none	none	mouse	1A12-1D9	IgG1		Thermo Fisher	MA1-028	primary, mouse	xxx	in progress				no comment	no comment	no comment	100	ZM_AbVal2	TON5	4.0	4.0	100	Cytoplasmic, mostly epithelial staining.	x											GATA3
26	ENST00000461472	1.0	ENSG00000107485	GATA3	GATA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4172]	processed_transcript	1.65864572118129e-05	0.0105589152998327	2.19740307701223	0.5102537093941529	2.8906379343958197	3.8240113674687897	0.34114188737751094	2.3368348343989798	0.9391868238859059	2.3368348343989798	GATA3	P23771	GATA3	GATA3	none	Alexa Fluor 555	rabbit	EPR16651	IgG	H (no others mentioned)	Abcam	ab210672	PE/555/Cy3	xxx	Level 2				no comment	no comment	May work	x	CAJ_AbVal5	TON1	5.0	3.0			CAJ_TMA2_4	TMA2	9.0	3.0			AM_TB	TB_B5;TB_C3_TB_E1	17.0	3.0		GATA3
27	ENST00000461472	1.0	ENSG00000107485	GATA3	GATA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4172]	processed_transcript	1.65864572118129e-05	0.0105589152998327	2.19740307701223	0.5102537093941529	2.8906379343958197	3.8240113674687897	0.34114188737751094	2.3368348343989798	0.9391868238859059	2.3368348343989798	GATA3	P23771	GATA3	GATA3	none	none	rabbit	EPR16651	IgG		Abcam	ab199428	primary, rabbit	xxx	in progress				no comment	no comment	no comment	100	ZM_AbVal1	TON2	2.0	2.0			x											GATA3
28	ENST00000461472	1.0	ENSG00000107485	GATA3	GATA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4172]	processed_transcript	1.65864572118129e-05	0.0105589152998327	2.19740307701223	0.5102537093941529	2.8906379343958197	3.8240113674687897	0.34114188737751094	2.3368348343989798	0.9391868238859059	2.3368348343989798	GATA3	P23771	GATA3	GATA3	none	Alexa Fluor 488	mouse	L50-823	IgG1		BD	560163	FITC/488	xxx	in progress	ZM1_121			no comment	no comment	no comment	x	CAJ_AbVal3	TON4	11.0	2.0			CAJ_TMA2_4	TMA2	7.0	2.0			ZM2_003_AZ_SMINT	SMINT1;SMINT2	4.0	2.0		GATA3
29	ENST00000461472	1.0	ENSG00000107485	GATA3	GATA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4172]	processed_transcript	1.65864572118129e-05	0.0105589152998327	2.19740307701223	0.5102537093941529	2.8906379343958197	3.8240113674687897	0.34114188737751094	2.3368348343989798	0.9391868238859059	2.3368348343989798	GATA3	P23771	GATA3	GATA3	none	none	mouse	1A12-1D9	IgG1		Thermo Fisher	MA1-028	primary, mouse	xxx	in progress				no comment	no comment	no comment	100	ZM_AbVal2	TON5	4.0	4.0	100	Cytoplasmic, mostly epithelial staining.	x											GATA3
30	ENST00000275493	6.0	ENSG00000146648	EGFR	epidermal growth factor receptor [Source:HGNC Symbol;Acc:HGNC:3236]	protein_coding	2.10725185884693e-06	0.00272127494691694	-1.13132815668697	0.238533060105385	6.110500126629879	0.892053465025245	0.0131475936539863	0.5720891913393299	0.29252380442198805	0.5720891913393299	EGFR	P00533		EGFR	none	Alexa Fluor 488	xxx	D38B1	xxx		CST	5616S	FITC/488	xxx	Level 2		Level 0		Level 2	Level 2	works	500	ZM_AbVal2	TON1	7.0	2.0			CAJ_TMA5_7	TMA5	8.0	2.0			ZM2_003_AZ_SMINT	SMINT1;SMINT2	9.0	2.0		EGFR
31	ENST00000450046	1.0	ENSG00000146648	EGFR	epidermal growth factor receptor [Source:HGNC Symbol;Acc:HGNC:3236]	protein_coding	6.258645531953311e-05	0.0258198094077932	-1.66408350504315	0.41572564230331704	1.5840281820292101	1.96620518710424	0.30645545556236603	0.9968315696249	1.47120201531369	1.47120201531369	EGFR	P00533		EGFR	none	Alexa Fluor 488	xxx	D38B1	xxx		CST	5616S	FITC/488	xxx	Level 2		Level 0		Level 2	Level 2	works	500	ZM_AbVal2	TON1	7.0	2.0			CAJ_TMA5_7	TMA5	8.0	2.0			ZM2_003_AZ_SMINT	SMINT1;SMINT2	9.0	2.0		EGFR
32	ENST00000600626	1.0	ENSG00000134830	C5AR2	complement component 5a receptor 2 [Source:HGNC Symbol;Acc:HGNC:4527]	protein_coding	2.6062965403612003e-06	0.0031413518447870803	2.01729956139463	0.42924620573274397	2.29082215283186	2.86986223087307	0.397399183879705	1.497767383233	1.16631429046824	1.497767383233	C5AR2	Q9P296		GPR77	none	Phycoerythrin	mouse	1D9-M12	IgG2a		BioLegend	342403	PE/555/Cy3		in progress							100	CAJ_AbVal9	TON1	8.0	3.0		Signal in non-KRT+ cell region (100)_	CAJ_TMA5_7	TMA7	13.0	3.0		XXX						C5AR2
33	ENST00000227507	2.0	ENSG00000110092	CCND1	cyclin D1 [Source:HGNC Symbol;Acc:HGNC:1582]	protein_coding	3.5224501587533e-06	0.00393109786420768	0.9342875604300129	0.201453340203748	7.7481450937843395	0.6262322115873801	0.0011996539388407	0.41623009979055503	0.210398526629005	0.41623009979055503	CCND1	P24385		Cyclin D1	none	Alexa Fluor 488	rabbit	EPR2241	IgG	M Rt H	Abcam	AB190194	FITC/488	xxx	Level 2		Level 1		Level 2	Level 2	Works	200	ZM_AbVal1	TON6	5.0	2.0			CAJ_TMA8_10	TMA10	7.0	2.0	CycD1	200	ZM2_029_ALL2	ALL2	12.0	2.0		CCND1
34	ENST00000548496	1.0	ENSG00000111057	KRT18	keratin 18 [Source:HGNC Symbol;Acc:HGNC:6430]	retained_intron	2.3277823472057603e-05	0.0137306885010031	1.7253167059416201	0.40779139765104494	2.5438208503183297	2.41550484352782	0.162196427207819	1.5482543339164498	1.06842296226686	1.5482543339164498	KRT18	P05783		CK18	none	Alexa Fluor 488	mouse	LDK18	IgG1		eBioscience	53-9815-80	FITC/488		in progress							1000	CAJ_AbVal5	TON2	5.0	2.0		GOOD (1000). Very specific cells - need to test across tissues	cued											KRT18
35	ENST00000529828	5.0	ENSG00000081237	PTPRC	protein tyrosine phosphatase, receptor type C [Source:HGNC Symbol;Acc:HGNC:9666]	non_stop_decay	8.98387999270145e-05	0.031847678419617	-2.06317324061142	0.526788241272418	1.6720176863465	3.8526065727781202	1.07106162506555	1.7832842724041498	1.4310192389162701	1.7832842724041498	PTPRC	P08575	PTPRC	CD45_h	none	Alexa Fluor 647	mouse	HI30	IgG1		BioLegend	304056	647/Cy5	xxx	Level 2				Level 2	Level 2	JERRY	300	CAJ_AbVal7	TON1	4.0	4.0			CAJ_TMA2_4	TMA2	4.0	4.0			ZM1_149_MART1	AD;PS	4.0	4.0		PTPRC
36	ENST00000529828	5.0	ENSG00000081237	PTPRC	protein tyrosine phosphatase, receptor type C [Source:HGNC Symbol;Acc:HGNC:9666]	non_stop_decay	8.98387999270145e-05	0.031847678419617	-2.06317324061142	0.526788241272418	1.6720176863465	3.8526065727781202	1.07106162506555	1.7832842724041498	1.4310192389162701	1.7832842724041498	PTPRC	P08575	PTPRC	CD45_h	none	Phycoerythrin	mouse	2D1	IgG1		R&D Systems	FAB1430P	PE/555/Cy3	xxx	Level 3	DuZ_ImmuneProfiling; Triplet			Level 2	Level 2	JERRY	x	ZM_AbVal1	TON3	6.0	3.0			cued											PTPRC
