	target_id	transcript_version	ens_gene	ext_gene_x	description	transcript_biotype	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	GeneID	Uniprot	Synonyms	Target	PTM	Fluor	Species	Clone	Isotype	Reactivity	Vendor	Cat No	Channel	Expected	Hs_confidence	Hs_signoff	Mm_confidence	Mm_signoff	JRL_bio	SM_notes	SS_list	dil	expt_TON	sample_TON	cyc_TON	ch_TON	dil_TON	eval_TON	TMA_expt	TMA_sample	TMA_cyc	TMA_ch	Unnamed: 32	eval_TMA	other	sample	ch	cycle	note	ext_gene_y
10	ENST00000584601	5.0	ENSG00000141736	ERBB2	erb-b2 receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:3430]	protein_coding	8.19149427767788e-08	3.64686980089548e-05	5.1145878771029905	0.953705451913663	3.95647816226096	3.1222723594270403	0.5006512195437439	0.32621613410156897	0.21441130242227302	0.32621613410156897	ERBB2	P04626	EGFR2	HER2	none	eFluor 570	xxx	MJD2	xxx		eBioscience	41-9757-80	PE/555/Cy3	xxx	Level 2				Level 1	Level 1	Works	discontinued	ZM_AbVal2	TON6	5.0	3.0			discontinued											ERBB2
11	ENST00000584450	5.0	ENSG00000141736	ERBB2	erb-b2 receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:3430]	protein_coding	4.30232427969989e-07	0.000151988143892734	7.95042770729372	1.57276305801836	6.53451437152526	7.77014122353719	0.241654988965677	2.00705740800456	0.169198497546135	2.00705740800456	ERBB2	P04626	EGFR2	HER2	none	Phycoerythrin	rabbit	29D8	IgG		CST	98710S	PE/555/Cy3		in progress							x	CAJ_AbVal11	TON2	6.0	3.0			CAJ_TMA5_7	TMA5	14.0	3.0								ERBB2
12	ENST00000584450	5.0	ENSG00000141736	ERBB2	erb-b2 receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:3430]	protein_coding	4.30232427969989e-07	0.000151988143892734	7.95042770729372	1.57276305801836	6.53451437152526	7.77014122353719	0.241654988965677	2.00705740800456	0.169198497546135	2.00705740800456	ERBB2	P04626	EGFR2	HER2	none	Alexa Fluor 647	xxx	24D2	xxx		BioLegend	324412	647/Cy5	xxx	Level 0				Level 0	Level 0	no comment	x	ZM_AbVal2	TON4	6.0	4.0			CAJ_TMA5_7	TMA5	13.0	4.0								ERBB2
13	ENST00000584450	5.0	ENSG00000141736	ERBB2	erb-b2 receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:3430]	protein_coding	4.30232427969989e-07	0.000151988143892734	7.95042770729372	1.57276305801836	6.53451437152526	7.77014122353719	0.241654988965677	2.00705740800456	0.169198497546135	2.00705740800456	ERBB2	P04626	EGFR2	HER2	none	eFluor 570	xxx	MJD2	xxx		eBioscience	41-9757-80	PE/555/Cy3	xxx	Level 2				Level 1	Level 1	Works	discontinued	ZM_AbVal2	TON6	5.0	3.0			discontinued											ERBB2
14	ENST00000584888	1.0	ENSG00000141736	ERBB2	erb-b2 receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:3430]	processed_transcript	3.8970257220199096e-06	0.00104523886262796	2.65819528477563	0.575765747608816	4.39570218566211	0.9135961760981139	0.030061478281008996	0.271307790918572	0.187511502607932	0.271307790918572	ERBB2	P04626	EGFR2	HER2	none	Phycoerythrin	rabbit	29D8	IgG		CST	98710S	PE/555/Cy3		in progress							x	CAJ_AbVal11	TON2	6.0	3.0			CAJ_TMA5_7	TMA5	14.0	3.0								ERBB2
15	ENST00000584888	1.0	ENSG00000141736	ERBB2	erb-b2 receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:3430]	processed_transcript	3.8970257220199096e-06	0.00104523886262796	2.65819528477563	0.575765747608816	4.39570218566211	0.9135961760981139	0.030061478281008996	0.271307790918572	0.187511502607932	0.271307790918572	ERBB2	P04626	EGFR2	HER2	none	Alexa Fluor 647	xxx	24D2	xxx		BioLegend	324412	647/Cy5	xxx	Level 0				Level 0	Level 0	no comment	x	ZM_AbVal2	TON4	6.0	4.0			CAJ_TMA5_7	TMA5	13.0	4.0								ERBB2
16	ENST00000584888	1.0	ENSG00000141736	ERBB2	erb-b2 receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:3430]	processed_transcript	3.8970257220199096e-06	0.00104523886262796	2.65819528477563	0.575765747608816	4.39570218566211	0.9135961760981139	0.030061478281008996	0.271307790918572	0.187511502607932	0.271307790918572	ERBB2	P04626	EGFR2	HER2	none	eFluor 570	xxx	MJD2	xxx		eBioscience	41-9757-80	PE/555/Cy3	xxx	Level 2				Level 1	Level 1	Works	discontinued	ZM_AbVal2	TON6	5.0	3.0			discontinued											ERBB2
17	ENST00000269571	9.0	ENSG00000141736	ERBB2	erb-b2 receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:3430]	protein_coding	1.0217603820133802e-05	0.00226317589139399	2.61611090116334	0.592884115649886	10.509292174479	0.8760393930622711	0.00053062081654077	0.28152968994096694	0.319025356083412	0.319025356083412	ERBB2	P04626	EGFR2	HER2	none	Phycoerythrin	rabbit	29D8	IgG		CST	98710S	PE/555/Cy3		in progress							x	CAJ_AbVal11	TON2	6.0	3.0			CAJ_TMA5_7	TMA5	14.0	3.0								ERBB2
18	ENST00000269571	9.0	ENSG00000141736	ERBB2	erb-b2 receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:3430]	protein_coding	1.0217603820133802e-05	0.00226317589139399	2.61611090116334	0.592884115649886	10.509292174479	0.8760393930622711	0.00053062081654077	0.28152968994096694	0.319025356083412	0.319025356083412	ERBB2	P04626	EGFR2	HER2	none	Alexa Fluor 647	xxx	24D2	xxx		BioLegend	324412	647/Cy5	xxx	Level 0				Level 0	Level 0	no comment	x	ZM_AbVal2	TON4	6.0	4.0			CAJ_TMA5_7	TMA5	13.0	4.0								ERBB2
19	ENST00000269571	9.0	ENSG00000141736	ERBB2	erb-b2 receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:3430]	protein_coding	1.0217603820133802e-05	0.00226317589139399	2.61611090116334	0.592884115649886	10.509292174479	0.8760393930622711	0.00053062081654077	0.28152968994096694	0.319025356083412	0.319025356083412	ERBB2	P04626	EGFR2	HER2	none	eFluor 570	xxx	MJD2	xxx		eBioscience	41-9757-80	PE/555/Cy3	xxx	Level 2				Level 1	Level 1	Works	discontinued	ZM_AbVal2	TON6	5.0	3.0			discontinued											ERBB2
20	ENST00000578373	5.0	ENSG00000141736	ERBB2	erb-b2 receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:3430]	nonsense_mediated_decay	2.6954685495426396e-05	0.00507704172312359	2.11169633011543	0.503050997156356	8.407641655494	0.561526452669714	0.0252965247533738	0.148191312493485	0.20475829864663	0.20475829864663	ERBB2	P04626	EGFR2	HER2	none	Phycoerythrin	rabbit	29D8	IgG		CST	98710S	PE/555/Cy3		in progress							x	CAJ_AbVal11	TON2	6.0	3.0			CAJ_TMA5_7	TMA5	14.0	3.0								ERBB2
21	ENST00000578373	5.0	ENSG00000141736	ERBB2	erb-b2 receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:3430]	nonsense_mediated_decay	2.6954685495426396e-05	0.00507704172312359	2.11169633011543	0.503050997156356	8.407641655494	0.561526452669714	0.0252965247533738	0.148191312493485	0.20475829864663	0.20475829864663	ERBB2	P04626	EGFR2	HER2	none	Alexa Fluor 647	xxx	24D2	xxx		BioLegend	324412	647/Cy5	xxx	Level 0				Level 0	Level 0	no comment	x	ZM_AbVal2	TON4	6.0	4.0			CAJ_TMA5_7	TMA5	13.0	4.0								ERBB2
22	ENST00000578373	5.0	ENSG00000141736	ERBB2	erb-b2 receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:3430]	nonsense_mediated_decay	2.6954685495426396e-05	0.00507704172312359	2.11169633011543	0.503050997156356	8.407641655494	0.561526452669714	0.0252965247533738	0.148191312493485	0.20475829864663	0.20475829864663	ERBB2	P04626	EGFR2	HER2	none	eFluor 570	xxx	MJD2	xxx		eBioscience	41-9757-80	PE/555/Cy3	xxx	Level 2				Level 1	Level 1	Works	discontinued	ZM_AbVal2	TON6	5.0	3.0			discontinued											ERBB2
23	ENST00000584099	1.0	ENSG00000141736	ERBB2	erb-b2 receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:3430]	processed_transcript	4.909611275788761e-05	0.00841988782024862	2.2552764173181803	0.555502030426656	5.44243304735541	0.7148649337077059	0.0239246013715105	0.25660494936316003	0.16886528796035402	0.25660494936316003	ERBB2	P04626	EGFR2	HER2	none	Phycoerythrin	rabbit	29D8	IgG		CST	98710S	PE/555/Cy3		in progress							x	CAJ_AbVal11	TON2	6.0	3.0			CAJ_TMA5_7	TMA5	14.0	3.0								ERBB2
24	ENST00000584099	1.0	ENSG00000141736	ERBB2	erb-b2 receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:3430]	processed_transcript	4.909611275788761e-05	0.00841988782024862	2.2552764173181803	0.555502030426656	5.44243304735541	0.7148649337077059	0.0239246013715105	0.25660494936316003	0.16886528796035402	0.25660494936316003	ERBB2	P04626	EGFR2	HER2	none	Alexa Fluor 647	xxx	24D2	xxx		BioLegend	324412	647/Cy5	xxx	Level 0				Level 0	Level 0	no comment	x	ZM_AbVal2	TON4	6.0	4.0			CAJ_TMA5_7	TMA5	13.0	4.0								ERBB2
25	ENST00000584099	1.0	ENSG00000141736	ERBB2	erb-b2 receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:3430]	processed_transcript	4.909611275788761e-05	0.00841988782024862	2.2552764173181803	0.555502030426656	5.44243304735541	0.7148649337077059	0.0239246013715105	0.25660494936316003	0.16886528796035402	0.25660494936316003	ERBB2	P04626	EGFR2	HER2	none	eFluor 570	xxx	MJD2	xxx		eBioscience	41-9757-80	PE/555/Cy3	xxx	Level 2				Level 1	Level 1	Works	discontinued	ZM_AbVal2	TON6	5.0	3.0			discontinued											ERBB2
26	ENST00000582818	5.0	ENSG00000141736	ERBB2	erb-b2 receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:3430]	protein_coding	8.56234641449959e-05	0.0134300860576181	4.6984028216315	1.19610391022434	3.57812811183233	3.17736092280004	0.560884821755374	0.739719327384583	0.267679246652358	0.739719327384583	ERBB2	P04626	EGFR2	HER2	none	Phycoerythrin	rabbit	29D8	IgG		CST	98710S	PE/555/Cy3		in progress							x	CAJ_AbVal11	TON2	6.0	3.0			CAJ_TMA5_7	TMA5	14.0	3.0								ERBB2
27	ENST00000582818	5.0	ENSG00000141736	ERBB2	erb-b2 receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:3430]	protein_coding	8.56234641449959e-05	0.0134300860576181	4.6984028216315	1.19610391022434	3.57812811183233	3.17736092280004	0.560884821755374	0.739719327384583	0.267679246652358	0.739719327384583	ERBB2	P04626	EGFR2	HER2	none	Alexa Fluor 647	xxx	24D2	xxx		BioLegend	324412	647/Cy5	xxx	Level 0				Level 0	Level 0	no comment	x	ZM_AbVal2	TON4	6.0	4.0			CAJ_TMA5_7	TMA5	13.0	4.0								ERBB2
28	ENST00000582818	5.0	ENSG00000141736	ERBB2	erb-b2 receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:3430]	protein_coding	8.56234641449959e-05	0.0134300860576181	4.6984028216315	1.19610391022434	3.57812811183233	3.17736092280004	0.560884821755374	0.739719327384583	0.267679246652358	0.739719327384583	ERBB2	P04626	EGFR2	HER2	none	eFluor 570	xxx	MJD2	xxx		eBioscience	41-9757-80	PE/555/Cy3	xxx	Level 2				Level 1	Level 1	Works	discontinued	ZM_AbVal2	TON6	5.0	3.0			discontinued											ERBB2
29	ENST00000545620	5.0	ENSG00000113658	SMAD5	SMAD family member 5 [Source:HGNC Symbol;Acc:HGNC:6771]	protein_coding	8.89360541143811e-08	3.91985658509135e-05	6.27644637123474	1.17360832714181	5.04371542200718	4.0076658439786295	1.08120957531264	-0.607417127557171	0.17093270244789902	0.17093270244789902	SMAD5	Q99717		SMAD5	none	Alexa Fluor 488	rabbit	EP619Y	IgG	H (M Rt Mk)	Abcam	ab206042	FITC/488		in progress		Level 1					500	CAJ_AbVal5	TON1	7.0	2.0		STRONG (300) rare cytoplasmic staining. Weak ubiquitous nucleolar background.	CAJ_TMA11_13	TMA13	12.0	2.0	SMAD5	500						SMAD5
30	ENST00000545620	5.0	ENSG00000113658	SMAD5	SMAD family member 5 [Source:HGNC Symbol;Acc:HGNC:6771]	protein_coding	8.89360541143811e-08	3.91985658509135e-05	6.27644637123474	1.17360832714181	5.04371542200718	4.0076658439786295	1.08120957531264	-0.607417127557171	0.17093270244789902	0.17093270244789902	SMAD5	Q99717		SMAD5	none	Alexa Fluor 568	rabbit	EP619Y	IgG		Abcam	ab220299			in progress							x	CAJ_AbVal4	TON8	5.0	3.0			CAJ_TMA2_4	TMA3	9.0	2.0								SMAD5
31	ENST00000524590	5.0	ENSG00000109971	HSPA8	heat shock protein family A (Hsp70) member 8 [Source:HGNC Symbol;Acc:HGNC:5241]	protein_coding	1.55811521153993e-07	6.35869703227984e-05	4.25826299382545	0.811784832694045	3.17800099564501	1.8873486150235301	0.217275971022593	0.0481817098537283	0.38181004224294995	0.38181004224294995	HSPA8	P11142		Hsc70	none	Alexa Fluor 488	mouse	1F2-H5	IgG2a		StressMarq	SMC-151B-A488	FITC/488									x	CAJ_AbVal5	TON7	7.0	2.0			x											HSPA8
32	ENST00000587646	1.0	ENSG00000126561	STAT5A	signal transducer and activator of transcription 5A [Source:HGNC Symbol;Acc:HGNC:11366]	protein_coding	4.83802535577859e-06	0.00123974399741826	4.05107640634655	0.8861219706541509	2.98964955248237	1.9816830690120801	0.24526434725274998	0.298906734472016	0.46856487717997297	0.46856487717997297	STAT5A	P42229		STAT5A	none	Alexa Fluor 647	rabbit	E289	IgG	H (M Rat)	Abcam	ab194309	647/Cy5		Level 1		Level 1					x	CAJ_AbVal5	TON1	6.0	4.0			CAJ_TMA2_4	TMA2	7.0	4.0			ZM1_149_MART1	AD;PS	9.0	4.0		STAT5A
33	ENST00000510817	1.0	ENSG00000184584	TMEM173	transmembrane protein 173 [Source:HGNC Symbol;Acc:HGNC:27962]	protein_coding	1.94291424675761e-05	0.0038400872388269797	4.40849269463668	1.03210708534356	3.31457345092794	2.24763937492676	0.631910343793896	-0.09764516343739099	0.33649423403918294	0.33649423403918294	TMEM173	Q86WV6	TMEM173	STING	none	Alexa Fluor 647	rabbit	EPR13130	IgG		Abcam	ab198952	647/Cy5	xxx	Level 2				no comment	no comment	no comment	150	ZM_AbVal2	TON7	11.0	4.0			CAJ_TMA8_10	TMA9	9.0	4.0	TMEM173	1000						TMEM173
34	ENST00000510817	1.0	ENSG00000184584	TMEM173	transmembrane protein 173 [Source:HGNC Symbol;Acc:HGNC:27962]	protein_coding	1.94291424675761e-05	0.0038400872388269797	4.40849269463668	1.03210708534356	3.31457345092794	2.24763937492676	0.631910343793896	-0.09764516343739099	0.33649423403918294	0.33649423403918294	TMEM173	Q86WV6	TMEM173	STING	none	none	rabbit	D2P2F	IgG		CST	13647S	primary, rabbit	xxx	Level 2				no comment	no comment	no comment	x	ZM_AbVal2	TON7	4.0	2.0		GREAT. 300. highest Iba+CD163+. Matches STING-647 in tonsil.	x											TMEM173
35	ENST00000510817	1.0	ENSG00000184584	TMEM173	transmembrane protein 173 [Source:HGNC Symbol;Acc:HGNC:27962]	protein_coding	1.94291424675761e-05	0.0038400872388269797	4.40849269463668	1.03210708534356	3.31457345092794	2.24763937492676	0.631910343793896	-0.09764516343739099	0.33649423403918294	0.33649423403918294	TMEM173	Q86WV6	TMEM173	STING	none	Alexa Fluor 488	rabbit	EPR13130	IgG		Abcam	ab198950	FITC/488	xxx	Level 2		Level 0		no comment	no comment	no comment	x	cue						CAJ_TMA11_13	TMA13	14.0	2.0	TMEM173	500	ZM2_029_ALL2	ALL2	9.0	2.0	GOOD cytoplasmic staining	TMEM173
36	ENST00000228434	7.0	ENSG00000110848	CD69	CD69 molecule [Source:HGNC Symbol;Acc:HGNC:1694]	protein_coding	2.69061410340438e-05	0.00507704172312359	4.706446430229451	1.12106663465531	3.58544048328501	3.0419774176959904	0.178064210815458	0.964472515854879	0.26614789038788395	0.964472515854879	CD69	Q07108	CLEC2C	CD69	none	FITC	mouse	FN50	IgG1		BioLegend	310904	FITC/488	activated T and NK cells	Level 1				Level 1	Level 1	no comment	x	ZM_AbVal2	TON2	8.0	2.0			x						ZM1_037_Nicole1	LP40	8.0	2.0		CD69
37	ENST00000228434	7.0	ENSG00000110848	CD69	CD69 molecule [Source:HGNC Symbol;Acc:HGNC:1694]	protein_coding	2.69061410340438e-05	0.00507704172312359	4.706446430229451	1.12106663465531	3.58544048328501	3.0419774176959904	0.178064210815458	0.964472515854879	0.26614789038788395	0.964472515854879	CD69	Q07108	CLEC2C	CD69	none	none	rabbit	polyclonal	IgG		Abcam	ab202909	primary, rabbit	activated T and NK cells	Level 0				no comment	no comment	no comment	ZM1_121: ton8 no signal (1:100)	ZM_AbVal2	TON8	4.0	2.0			x											CD69
38	ENST00000434277	6.0	ENSG00000167613	LAIR1	leukocyte associated immunoglobulin like receptor 1 [Source:HGNC Symbol;Acc:HGNC:6477]	protein_coding	4.25925883224721e-05	0.0074897435327302905	4.76164828943417	1.16337904807454	3.6520386297158702	2.87784241897391	0.977242451372337	-0.0698715244590433	0.25316737544476997	0.25316737544476997	LAIR1	Q6GTX8		CD305	none	Alexa Fluor 647	mouse	NKTA255	IgG1		BioLegend	342802	647/Cy5		in progress							x	CAJ_AbVal1	TON3	8.0	4.0			CAJ_TMA2_4	TMA4	6.0	4.0								LAIR1
